Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 15:27:37.094,0 days 02:19:22.601000,,428.0177777777778,0 days 00:00:00,10887.7814192,252.6250048,6,100.0,False,0,interpolation,0.15429241109822706,2.6461789705587713e-05,OnTrack,-1769.5354134387342,1192.210317154479,1963.2737800332072,0.0,8362.601
2026-07-05 15:27:37.109,0 days 02:19:22.616000,,428.0177777777778,0 days 00:00:00.015000,10901.0,253.0,6,100.0,False,0,car,1.2152777777777732,0.00020842518929175597,OnTrack,-1763.210240619492,1200.6431661251697,1963.335168230875,0.015,8362.616
2026-07-05 15:27:37.266,0 days 02:19:22.773000,,428.0177777777778,0 days 00:00:00.172000,11033.66494592,256.13999872,6,100.0,False,0,pos,12.40374337909231,0.0021272935364958353,OnTrack,-1696.0,1289.0,1964.0,0.172,8362.773
2026-07-05 15:27:37.309,0 days 02:19:22.816000,55,428.0177777777778,0 days 00:00:00.215000,11070.0,257.0,6,100.0,False,0,car,15.493055555555552,0.002657123413199481,OnTrack,-1677.2718048102963,1313.2289708658052,1964.1891268022794,0.215,8362.816
2026-07-05 15:27:37.546,0 days 02:19:23.053000,55,429.40027740444447,0 days 00:00:00.452000,11176.6499712,261.2321417142857,6,100.0,False,0,pos,32.709697223283044,0.005609849007446799,OnTrack,-1572.0,1447.0,1965.0,0.452,8363.053
2026-07-05 15:27:37.589,0 days 02:19:23.096000,55,429.6511111111111,0 days 00:00:00.495000,11196.0,262.0,6,100.0,False,0,car,35.87083333333333,0.006151996987243659,OnTrack,-1552.6741642395564,1471.313966509477,1965.0062862252075,0.495,8363.096
2026-07-05 15:27:37.666,0 days 02:19:23.173000,55,429.82222208,0 days 00:00:00.572000,11109.588960711111,262.9624992,6,100.0,False,0,pos,41.561416890859775,0.007127955716059392,OnTrack,-1518.0,1515.0,1965.0,0.572,8363.173
2026-07-05 15:27:38.309,0 days 02:19:23.816000,55,431.25111111111113,0 days 00:00:01.215000,10388.0,271.0,7,100.0,False,0,car,90.07083333333333,0.015447522229439676,OnTrack,-1230.4301253930125,1894.777838763014,1970.4954148248892,1.215,8363.816
2026-07-05 15:27:38.446,0 days 02:19:23.953000,55,431.51750037333335,0 days 00:00:01.352000,10429.1000576,271.57083413333334,7,100.0,False,0,pos,100.39954885285887,0.01721893986470188,OnTrack,-1169.0,1978.0,1971.0,1.352,8363.953
2026-07-05 15:27:38.549,0 days 02:19:24.056000,55,431.7177777777778,0 days 00:00:01.455000,10460.0,272.0,7,100.0,False,0,car,108.20416666666665,0.01855746425388902,OnTrack,-1122.6996002178744,2040.9552238887795,1970.9797543036661,1.455,8364.056
2026-07-05 15:27:38.646,0 days 02:19:24.153000,55,431.79861127111116,0 days 00:00:01.552000,10527.41513344,273.94000384,7,100.0,False,0,pos,115.61966552882006,0.01982925312578243,OnTrack,-1079.0,2101.0,1972.0,1.552,8364.153
2026-07-05 15:27:38.686,0 days 02:19:24.193000,55,431.8319446044445,0 days 00:00:01.592000,10555.21513344,274.74000384,7,100.0,False,0,pos,118.69255546229759,0.020356266519567127,OnTrack,-1061.0,2126.0,1973.0,1.592,8364.193
2026-07-05 15:27:38.749,0 days 02:19:24.256000,55,431.8844444444445,0 days 00:00:01.655000,10599.0,276.0,7,100.0,False,0,car,123.53749999999998,0.021187194642210156,OnTrack,-1033.3335336644413,2164.3765678346285,1974.2500154580023,1.655,8364.256
2026-07-05 15:27:39.026,0 days 02:19:24.533000,55,431.8844444444445,0 days 00:00:01.932000,10660.4593608,277.7312496,7,100.0,False,0,pos,144.91697238499899,0.024853863004195228,OnTrack,-908.0,2337.0,1976.0,1.932,8364.533
2026-07-05 15:27:39.069,0 days 02:19:24.576000,55,431.8844444444445,0 days 00:00:01.975000,10670.0,278.0,7,100.0,False,0,car,148.2486111111111,0.025425252891214657,OnTrack,-884.0502802017481,2369.8843154668957,1976.445861724703,1.975,8364.576
2026-07-05 15:27:39.266,0 days 02:19:24.773000,55,431.7202778311111,0 days 00:00:02.172000,10750.441640533334,279.64166613333333,7,100.0,False,0,pos,163.56064690580874,0.02805133066315231,OnTrack,-771.0,2525.0,1979.0,2.172,8364.773
2026-07-05 15:27:39.309,0 days 02:19:24.816000,55,431.6844444444444,0 days 00:00:02.215000,10768.0,280.0,7,100.0,False,0,car,166.91527777777776,0.02862666379873604,OnTrack,-751.8173974839281,2551.3345011797883,1979.4016103964188,2.215,8364.816
2026-07-05 15:27:39.546,0 days 02:19:25.053000,55,431.28944455111105,0 days 00:00:02.452000,10802.562490666667,281.97499946666665,7,100.0,False,0,pos,185.47977584748924,0.03181055236729143,OnTrack,-670.0,2665.0,1981.0,2.452,8365.053
2026-07-05 15:27:39.549,0 days 02:19:25.056000,55,431.2844444444444,0 days 00:00:02.455000,10803.0,282.0,7,100.0,False,0,car,185.71527777777777,0.031850941927025436,OnTrack,-668.8233624161156,2666.670051031158,1981.0287272720861,2.455,8365.056
2026-07-05 15:27:39.786,0 days 02:19:25.293000,55,430.82361123555546,0 days 00:00:02.692000,10862.249984,282.7406248,7,100.0,False,0,pos,204.34419511423135,0.035045878667538125,OnTrack,-563.0,2819.0,1984.0,2.692,8365.293
2026-07-05 15:27:39.869,0 days 02:19:25.376000,55,430.6622222222221,0 days 00:00:02.775000,10883.0,283.0,7,100.0,False,0,car,210.8708333333333,0.03616522424525663,OnTrack,-528.2456386444624,2869.6098855424448,1985.0166422965417,2.775,8365.376
2026-07-05 15:27:39.947,0 days 02:19:25.454000,55,430.48888860444436,0 days 00:00:02.853000,10876.56498944,283.0,7,100.0,False,0,pos,217.00297039748042,0.03721691123544824,OnTrack,-492.0,2923.0,1986.0,2.853,8365.454
2026-07-05 15:27:40.227,0 days 02:19:25.734000,55,429.86666638222215,0 days 00:00:03.133000,10853.46498944,283.0,7,100.0,False,0,pos,239.01214906496585,0.040991576841787954,OnTrack,-318.0,3184.0,1990.0,3.133,8365.734
2026-07-05 15:27:40.269,0 days 02:19:25.776000,55,429.77333333333326,0 days 00:00:03.175000,10850.0,283.0,7,100.0,False,0,car,242.31527777777774,0.04155807714304562,OnTrack,-297.85159431154733,3214.419107302831,1990.4823369190942,3.175,8365.776
2026-07-05 15:27:40.550,0 days 02:19:26.057000,55,428.9927777777777,0 days 00:00:03.456000,10864.0,283.0,7,100.0,False,0,car,264.405,0.045346556303742395,OnTrack,-218.4865740419743,3334.3646064381,1992.7632068289856,3.456,8366.057
2026-07-05 15:27:40.667,0 days 02:19:26.174000,55,428.7002779377777,0 days 00:00:03.573000,10841.575012266667,282.35000035555555,7,100.0,False,0,pos,273.5603519188592,0.046916737205272736,OnTrack,-177.0,3394.0,1994.0,3.573,8366.174
2026-07-05 15:27:40.747,0 days 02:19:26.254000,55,428.5002779377777,0 days 00:00:03.653000,10826.241678933333,281.9055559111111,7,100.0,False,0,pos,279.8027689409971,0.047987337666556815,OnTrack,-141.0,3445.0,1995.0,3.653,8366.254
2026-07-05 15:27:40.910,0 days 02:19:26.417000,55,428.09277777777766,0 days 00:00:03.816000,10795.0,281.0,7,100.0,False,0,car,292.50499999999994,0.050165823080600476,OnTrack,-70.43976091155982,3545.778459000792,1996.1469969765642,3.816,8366.417
2026-07-05 15:27:41.007,0 days 02:19:26.514000,55,427.85027793777766,0 days 00:00:03.913000,10780.20750976,280.75750016,7,100.0,False,0,pos,300.05798346069616,0.05146119113249699,OnTrack,-23.0,3611.0,1997.0,3.913,8366.514
2026-07-05 15:27:41.310,0 days 02:19:26.817000,55,427.0927777777776,0 days 00:00:04.216000,10734.0,280.0,7,100.0,False,0,car,323.6161111111111,0.055501507926469455,OnTrack,159.60116439963437,3846.640629940072,2002.3981306074927,4.216,8366.817
2026-07-05 15:27:41.347,0 days 02:19:26.854000,55,426.97972241777757,0 days 00:00:04.253000,10721.79002112,279.81500032,7,100.0,False,0,pos,326.48804684291133,0.05599405683954905,OnTrack,177.0,3869.0,2003.0,4.253,8366.854
2026-07-05 15:27:41.510,0 days 02:19:27.017000,55,426.4816666666664,0 days 00:00:04.416000,10668.0,279.0,7,100.0,False,0,car,339.1161111111111,0.0581598223407506,OnTrack,230.2166823299197,3938.5485258921117,2005.0706941989386,4.416,8367.017
2026-07-05 15:27:41.747,0 days 02:19:27.254000,55,424.6383338311109,0 days 00:00:04.653000,10581.100023466666,277.02500053333335,7,100.0,False,0,pos,357.3525638457371,0.06128744977106113,OnTrack,340.0,4055.0,2008.0,4.653,8367.254
2026-07-05 15:27:41.750,0 days 02:19:27.257000,55,424.6149999999998,0 days 00:00:04.656000,10580.0,277.0,7,100.0,False,0,car,357.5827777777777,0.061326932417119964,OnTrack,342.6384936669663,4057.5829996464413,2008.05249168175,4.656,8367.257
2026-07-05 15:27:41.907,0 days 02:19:27.414000,55,421.6930567466664,0 days 00:00:04.813000,10557.23500928,276.21500032,7,100.0,False,0,pos,369.6136346290248,0.0633902743644634,OnTrack,508.0,4214.0,2011.0,4.813,8367.414
2026-07-05 15:27:42.150,0 days 02:19:27.657000,55,417.17055555555527,0 days 00:00:05.056000,10522.0,275.0,7,100.0,False,0,car,388.1383333333333,0.06656733717645558,OnTrack,693.5322052287856,4351.01316746134,2012.765567790516,5.056,8367.657
2026-07-05 15:27:42.387,0 days 02:19:27.894000,55,410.58722399999965,0 days 00:00:05.293000,10487.76667591111,273.02500053333335,7,100.0,False,0,pos,406.048524274107,0.0696390093532547,OnTrack,797.0,4398.0,2013.0,5.293,8367.894
2026-07-05 15:27:42.510,0 days 02:19:28.017000,55,407.17055555555515,0 days 00:00:05.416000,10470.0,272.0,7,100.0,False,0,car,415.33833333333337,0.0712322502131296,OnTrack,833.7712962930751,4414.5467189752635,2013.451113109536,5.416,8368.017
2026-07-05 15:27:42.627,0 days 02:19:28.134000,55,403.5630575288885,0 days 00:00:05.533000,10426.8562736,272.0,7,100.0,False,0,pos,424.1887478308067,0.07275013307964548,OnTrack,881.0,4432.0,2014.0,5.533,8368.134
2026-07-05 15:27:42.670,0 days 02:19:28.177000,55,402.2372222222219,0 days 00:00:05.576000,10411.0,272.0,7,100.0,False,0,car,427.4272222222222,0.07330554489609582,OnTrack,906.7250373890934,4440.39483740694,2014.2102678067704,5.576,8368.177
2026-07-05 15:27:42.830,0 days 02:19:28.337000,55,397.43722222222186,0 days 00:00:05.736000,10404.0,269.0,7,100.0,False,0,car,439.3827777777778,0.07535597235829404,OnTrack,1028.171340182371,4475.986356705042,2014.9463991443536,5.736,8368.337
2026-07-05 15:27:42.846,0 days 02:19:28.353000,55,396.87722222222186,0 days 00:00:05.752000,10404.0,268.9555555555556,7,100.0,False,0,pos,440.57504440972514,0.07556045104044708,OnTrack,1040.0,4479.0,2015.0,5.752,8368.353
2026-07-05 15:27:43.126,0 days 02:19:28.633000,55,387.0772222222219,0 days 00:00:06.032000,10404.0,268.1777777777778,7,100.0,False,0,pos,461.4138293654901,0.07913438926135127,OnTrack,1248.0,4511.0,2016.0,6.032,8368.633
2026-07-05 15:27:43.190,0 days 02:19:28.697000,55,384.8372222222219,0 days 00:00:06.096000,10404.0,268.0,7,100.0,False,0,car,466.1827777777778,0.07995228373266403,OnTrack,1315.1886482043901,4514.536465602857,2016.7356233676846,6.096,8368.697
2026-07-05 15:27:43.406,0 days 02:19:28.913000,55,376.79721738309667,0 days 00:00:06.312000,10295.661376799324,268.0,7,100.0,False,0,pos,482.30004828974813,0.08271646260497625,OnTrack,1562.0,4519.0,2020.0,6.312,8368.913
2026-07-05 15:27:43.509,0 days 02:19:29.016000,55,372.9633333333329,0 days 00:00:06.415000,10244.0,268.0,7,100.0,False,0,car,489.9305555555556,0.08402512631161967,OnTrack,1637.7155677798912,4518.238359745985,2020.888475516074,6.415,8369.016
2026-07-05 15:27:43.829,0 days 02:19:29.336000,55,360.9633333333328,0 days 00:00:06.735000,10142.0,263.0,7,100.0,False,0,car,513.3083333333334,0.08803451235294406,OnTrack,1771.1577018801634,4504.264042197185,2022.7433734113865,6.735,8369.336
2026-07-05 15:27:43.846,0 days 02:19:29.353000,55,360.2927702044439,0 days 00:00:06.752000,10135.28492416,262.95749952,7,100.0,False,0,pos,514.5459238495284,0.08824676426960075,OnTrack,1782.0,4503.0,2023.0,6.752,8369.353
2026-07-05 15:27:43.906,0 days 02:19:29.413000,55,357.92611363555505,0 days 00:00:06.812000,10111.58502528,262.80750016,7,100.0,False,0,pos,518.913485893542,0.08899581931068905,OnTrack,1825.0,4498.0,2024.0,6.812,8369.413
