Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 14:53:36.771,0 days 01:45:22.278000,,233.2302777777778,0 days 00:00:00,11515.51993088,254.37999872,6,100.0,False,0,interpolation,0.04778547020575751,8.196901171517254e-06,OnTrack,-1741.000370462617,1227.7699763820503,1963.3099777248335,0.0,6322.278
2026-07-05 14:53:36.902,0 days 01:45:22.409000,,233.2302777777778,0 days 00:00:00.131000,11657.0,257.0,6,100.0,False,0,car,9.428611111111117,0.0016173408596726784,OnTrack,-1667.987583738893,1324.213267008045,1963.6953425764466,0.131,6322.409
2026-07-05 14:53:37.005,0 days 01:45:22.512000,,233.2302777777778,0 days 00:00:00.234000,11745.57983488,259.5749952,6,100.0,False,0,pos,16.88366023646002,0.002896145915815559,OnTrack,-1623.0,1383.0,1964.0,0.234,6322.512
2026-07-05 14:53:37.102,0 days 01:45:22.609000,6,233.2302777777778,0 days 00:00:00.331000,11829.0,262.0,6,100.0,False,0,car,23.984166666666674,0.004114134338353064,OnTrack,-1590.6234964826908,1424.6523693797126,1964.2882758870412,0.331,6322.609
2026-07-05 14:53:37.305,0 days 01:45:22.812000,6,234.6399986666667,0 days 00:00:00.534000,10614.384482133333,267.0749952,6,100.0,False,0,pos,39.09556302628869,0.00670627420827771,OnTrack,-1532.0,1498.0,1965.0,0.534,6322.812
2026-07-05 14:53:37.342,0 days 01:45:22.849000,6,234.8969444444445,0 days 00:00:00.571000,10393.0,268.0,6,100.0,False,0,car,41.850833333333334,0.007178900684702725,OnTrack,-1517.6206905436204,1515.9594031523711,1965.1690809029049,0.571,6322.849
2026-07-05 14:53:37.502,0 days 01:45:23.009000,6,235.9636111111112,0 days 00:00:00.731000,10703.0,268.0,7,100.0,False,0,car,53.761944444444445,0.009222078248935834,OnTrack,-1441.5051326359853,1611.1567009545606,1966.054345848475,0.731,6323.009
2026-07-05 14:53:37.625,0 days 01:45:23.132000,6,236.54444353777785,0 days 00:00:00.854000,10807.5498368,272.6124928,7,100.0,False,0,pos,63.10708462554816,0.01082510088675113,OnTrack,-1383.0,1686.0,1967.0,0.854,6323.132
2026-07-05 14:53:37.662,0 days 01:45:23.169000,6,236.71916666666675,0 days 00:00:00.891000,10839.0,274.0,7,100.0,False,0,car,65.93972222222223,0.011310998594457744,OnTrack,-1366.807933672298,1707.1800980622593,1967.3382198885074,0.891,6323.169
2026-07-05 14:53:37.825,0 days 01:45:23.332000,6,237.21722163555566,0 days 00:00:01.054000,10914.8967856,276.0374976,7,100.0,False,0,pos,78.4850904650953,0.013462973728412288,OnTrack,-1292.0,1808.0,1969.0,1.054,6323.332
2026-07-05 14:53:37.982,0 days 01:45:23.489000,6,237.69694444444457,0 days 00:00:01.211000,10988.0,278.0,7,100.0,False,0,car,90.65083333333334,0.015549829660553299,OnTrack,-1184.2596852703496,1956.492176243001,1970.4751481367812,1.211,6323.489
2026-07-05 14:53:38.045,0 days 01:45:23.552000,6,237.8369440177779,0 days 00:00:01.274000,11013.7249216,278.7874976,7,100.0,False,0,pos,95.54984182809581,0.016390183188457915,OnTrack,-1147.0,2008.0,1971.0,1.274,6323.552
