Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 15:14:40.366,0 days 02:06:25.873000,,768.4852777777775,0 days 00:00:00,11759.287508266667,262.3875018666667,6,100.0,False,0,interpolation,0.4120601919879883,7.063193112815492e-05,OnTrack,-1765.6239252796622,1198.2230356885104,1962.7528307801574,0.0,7585.873
2026-07-05 15:14:40.387,0 days 02:06:25.894000,,768.4852777777775,0 days 00:00:00.021000,11762.0,263.0,6,100.0,False,0,car,1.959999999999999,0.00033596689926121106,OnTrack,-1756.4888205725324,1210.5282802874203,1962.7843587123289,0.021,7585.894
2026-07-05 15:14:40.606,0 days 02:06:26.113000,,768.4852777777775,0 days 00:00:00.240000,10852.237234133334,267.56250133333333,6,100.0,False,0,pos,18.252108908590586,0.0031286247117332192,OnTrack,-1659.0,1338.0,1964.0,0.24,7586.113
2026-07-05 15:14:40.627,0 days 02:06:26.134000,6,768.4852777777775,0 days 00:00:00.261000,10765.0,268.0,7,100.0,False,0,car,19.826666666666668,0.0033985223074926604,OnTrack,-1649.4386523693317,1350.141478764271,1964.2015201778436,0.261,7586.134
2026-07-05 15:14:40.706,0 days 02:06:26.213000,6,767.8269460444442,0 days 00:00:00.340000,10828.1998464,269.57999616,7,100.0,False,0,pos,25.76766853623194,0.004416879438422713,OnTrack,-1613.0,1396.0,1965.0,0.34,7586.213
2026-07-05 15:14:40.827,0 days 02:06:26.334000,6,766.8186111111108,0 days 00:00:00.461000,10925.0,272.0,7,100.0,False,0,car,34.93777777777778,0.00598874329952921,OnTrack,-1554.9218920836759,1468.7024524948772,1965.7805947014078,0.461,7586.334
2026-07-05 15:14:40.986,0 days 02:06:26.493000,6,763.0644467182177,0 days 00:00:00.620000,11060.573585599148,274.99059379998124,7,100.0,False,0,pos,47.159579683684164,0.008083702937137439,OnTrack,-1480.0,1562.0,1966.0,0.62,7586.493
2026-07-05 15:14:41.146,0 days 02:06:26.653000,6,759.2866666666663,0 days 00:00:00.780000,11197.0,278.0,7,100.0,False,0,pos,59.57166666666667,0.010211279660113497,OnTrack,-1404.0,1658.0,1966.0,0.78,7586.653
2026-07-05 15:14:41.326,0 days 02:06:26.833000,6,753.6866587022218,0 days 00:00:00.960000,11308.857301942857,279.9285741714286,7,100.0,False,0,pos,73.5744697299885,0.012611523704067387,OnTrack,-1264.0,1846.0,1969.0,0.96,7586.833
2026-07-05 15:14:41.426,0 days 02:06:26.933000,6,750.5755555555552,0 days 00:00:01.060000,11371.0,281.0,7,100.0,False,0,car,81.42722222222223,0.013957577227272241,OnTrack,-1208.200879801366,1921.7761350473738,1970.2875665726199,1.06,7586.933
