Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 14:50:50.809,0 days 01:42:36.316000,,89.02333333333334,0 days 00:00:00,11148.403448685714,256.05713737142855,6,100.0,False,0,interpolation,0.1636081776827705,2.8004135160838432e-05,OnTrack,-1764.8201260146961,1198.7896990775678,1962.978419303079,0.0,6156.316
2026-07-05 14:50:50.825,0 days 01:42:36.332000,,89.02333333333334,0 days 00:00:00.016000,11158.632020114286,256.5142802285714,6,100.0,False,0,pos,1.3203941937354629,0.00022600641355867914,OnTrack,-1758.0,1208.0,1963.0,0.016,6156.332
2026-07-05 14:50:50.982,0 days 01:42:36.489000,,89.02333333333334,0 days 00:00:00.173000,11259.0,261.0,6,100.0,False,0,car,12.780277777777776,0.002187547293484939,OnTrack,-1689.6273971284077,1298.5440254121481,1963.4490997168057,0.173,6156.489
2026-07-05 14:50:51.105,0 days 01:42:36.612000,,89.02333333333334,0 days 00:00:00.296000,11367.85483008,263.76749568,6,100.0,False,0,pos,21.896362084677254,0.003747909744089353,OnTrack,-1634.0,1370.0,1964.0,0.296,6156.612
2026-07-05 14:50:51.305,0 days 01:42:36.812000,,89.02333333333334,0 days 00:00:00.496000,11544.85483008,268.26749568,6,100.0,False,0,pos,36.94415355090149,0.006323577978163393,OnTrack,-1541.0,1486.0,1965.0,0.496,6156.812
2026-07-05 14:50:51.382,0 days 01:42:36.889000,41,89.02333333333334,0 days 00:00:00.573000,11613.0,270.0,6,100.0,False,0,car,42.78027777777777,0.00732252322637575,OnTrack,-1506.7473017604407,1528.223369664372,1965.27938797519,0.573,6156.889
2026-07-05 14:50:51.525,0 days 01:42:37.032000,41,89.69861074692672,0 days 00:00:00.716000,11626.163172817276,272.9916301857447,6,100.0,False,0,pos,53.674548267237505,0.009187250452035027,OnTrack,-1437.0,1616.0,1966.0,0.716,6157.032
2026-07-05 14:50:51.621,0 days 01:42:37.128000,41,90.15194444444444,0 days 00:00:00.812000,11635.0,275.0,6,100.0,False,0,car,61.03722222222222,0.010447488904053979,OnTrack,-1375.3188094074524,1697.142982684918,1967.088560101528,0.812,6157.128
2026-07-05 14:50:51.765,0 days 01:42:37.272000,41,90.79194444444444,0 days 00:00:00.956000,11056.3,277.25,6,100.0,False,0,pos,72.16437478381431,0.01235207759089997,OnTrack,-1280.0,1825.0,1969.0,0.956,6157.272
2026-07-05 14:50:51.941,0 days 01:42:37.448000,41,91.57416666666667,0 days 00:00:01.132000,10349.0,280.0,7,100.0,False,0,car,85.9261111111111,0.014707617085415245,OnTrack,-1204.5684308368889,1927.4577454788437,1970.294321091249,1.132,6157.448
2026-07-05 14:50:52.225,0 days 01:42:37.732000,41,92.59972222222223,0 days 00:00:01.416000,10530.05,286.2125,7,100.0,False,0,pos,108.54792688108293,0.01857969973665175,OnTrack,-1104.0,2067.0,1972.0,1.416,6157.732
2026-07-05 14:50:52.261,0 days 01:42:37.768000,41,92.72972222222222,0 days 00:00:01.452000,10553.0,287.0,7,100.0,False,0,car,111.4372222222222,0.01907424847131054,OnTrack,-1083.746490230871,2094.953686996212,1972.441118610029,1.452,6157.768
2026-07-05 14:50:52.565,0 days 01:42:38.072000,41,93.65861111111111,0 days 00:00:01.756000,10702.15,290.8,7,100.0,False,0,pos,135.99897426347033,0.02327838199135857,OnTrack,-886.0,2367.0,1977.0,1.756,6158.072
2026-07-05 14:50:52.581,0 days 01:42:38.088000,41,93.70750000000001,0 days 00:00:01.772000,10710.0,291.0,7,100.0,False,0,car,137.30388888888888,0.023501738831225288,OnTrack,-878.5799122755496,2377.1662910212995,1977.1562970107557,1.772,6158.088
2026-07-05 14:50:52.925,0 days 01:42:38.432000,41,94.37638888888887,0 days 00:00:02.116000,10828.68,296.16,7,100.0,False,0,pos,165.65931590291575,0.02835522000735429,OnTrack,-779.0,2513.0,1979.0,2.116,6158.432
2026-07-05 14:50:52.981,0 days 01:42:38.488000,41,94.48527777777775,0 days 00:00:02.172000,10848.0,297.0,7,100.0,False,0,car,170.30388888888888,0.029150212357405184,OnTrack,-755.5298201435319,2545.344646905077,1979.606675974248,2.172,6158.488
2026-07-05 14:50:53.085,0 days 01:42:38.592000,41,94.6297222222222,0 days 00:00:02.276000,10913.325,297.975,7,100.0,False,0,pos,178.9405290572092,0.030628510337583945,OnTrack,-702.0,2620.0,1981.0,2.276,6158.592
2026-07-05 14:50:53.301,0 days 01:42:38.808000,41,94.92972222222218,0 days 00:00:02.492000,11049.0,300.0,7,100.0,False,0,car,196.97055555555553,0.03371463540886368,OnTrack,-553.5416794719223,2834.0401466643666,1984.2225416826911,2.492,6158.808
