Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 15:01:00.290,0 days 01:52:45.797000,,364.82833333333326,0 days 00:00:00,10955.756953600001,256.053568,6,100.0,False,0,interpolation,0.27606351306373034,4.7185302948613356e-05,OnTrack,-1769.0037847646413,1192.7958888626868,1963.1077878740634,0.0,6765.797
2026-07-05 15:01:00.343,0 days 01:52:45.850000,,364.82833333333326,0 days 00:00:00.053000,11008.0,257.0,6,100.0,False,0,car,4.098888888888892,0.0007005899179812226,OnTrack,-1746.4021725671628,1223.179755961481,1963.2452054326,0.053,6765.85
2026-07-05 15:01:00.585,0 days 01:52:46.092000,,364.82833333333326,0 days 00:00:00.295000,11164.08991744,261.23499776,6,100.0,False,0,pos,21.778728829234378,0.003722461930004806,OnTrack,-1640.0,1362.0,1964.0,0.295,6766.092
2026-07-05 15:01:00.743,0 days 01:52:46.250000,12,364.82833333333326,0 days 00:00:00.453000,11266.0,264.0,6,100.0,False,0,car,33.43222222222222,0.005714299279516668,OnTrack,-1568.0028003136288,1452.4270489343571,1964.68006910995,0.453,6766.25
2026-07-05 15:01:00.785,0 days 01:52:46.292000,12,365.0616659555555,0 days 00:00:00.495000,11288.749930666667,264.5249984,6,100.0,False,0,pos,36.53587547715828,0.006244781621990516,OnTrack,-1549.0,1476.0,1965.0,0.495,6766.292
2026-07-05 15:01:00.885,0 days 01:52:46.392000,12,365.61722151111104,0 days 00:00:00.595000,11342.916597333333,265.7749984,6,100.0,False,0,pos,43.93657976411421,0.007509724134449599,OnTrack,-1503.0,1533.0,1966.0,0.595,6766.392
2026-07-05 15:01:00.983,0 days 01:52:46.490000,12,366.1616666666666,0 days 00:00:00.693000,11396.0,267.0,6,100.0,False,0,car,51.23222222222222,0.008756709278448405,OnTrack,-1449.390198987666,1601.0458397132354,1966.7967902066882,0.693,6766.49
2026-07-05 15:01:01.205,0 days 01:52:46.712000,12,366.7783329777777,0 days 00:00:00.915000,11112.9501632,270.32999808,6,100.0,False,0,pos,67.96364111810652,0.011616475354018838,OnTrack,-1320.0,1770.0,1968.0,0.915,6766.712
2026-07-05 15:01:01.383,0 days 01:52:46.890000,12,367.2727777777777,0 days 00:00:01.093000,10886.0,273.0,6,100.0,False,0,car,81.56555555555555,0.013941340550036194,OnTrack,-1255.141361110473,1858.7998767802058,1969.035168954579,1.093,6766.89
2026-07-05 15:01:01.566,0 days 01:52:47.073000,12,367.3744444799999,0 days 00:00:01.276000,10327.8498048,276.81250133333333,6,100.0,False,0,pos,95.69535132416615,0.016356432231456663,OnTrack,-1195.0,1943.0,1970.0,1.276,6767.073
2026-07-05 15:01:01.623,0 days 01:52:47.130000,12,367.406111111111,0 days 00:00:01.333000,10154.0,278.0,7,100.0,False,0,car,100.09888888888888,0.01710909328300632,OnTrack,-1170.665093450811,1976.3416958217563,1970.2352288479929,1.333,6767.13
2026-07-05 15:01:01.746,0 days 01:52:47.253000,12,367.406111111111,0 days 00:00:01.456000,10203.968672,278.0,7,100.0,False,0,pos,109.5887610573691,0.018731120360195544,OnTrack,-1113.0,2055.0,1971.0,1.456,6767.253
2026-07-05 15:01:01.783,0 days 01:52:47.290000,12,367.406111111111,0 days 00:00:01.493000,10219.0,278.0,7,100.0,False,0,car,112.45444444444445,0.019220928438319733,OnTrack,-1095.9327345554782,2078.421444137857,1971.4523239735206,1.493,6767.29
2026-07-05 15:01:01.886,0 days 01:52:47.393000,12,367.2630554286767,0 days 00:00:01.596000,10275.414987794851,279.7095450846925,7,100.0,False,0,pos,120.4778083933671,0.020592297129514717,OnTrack,-1049.0,2143.0,1973.0,1.596,6767.393
2026-07-05 15:01:02.024,0 days 01:52:47.531000,12,367.0713888888888,0 days 00:00:01.734000,10351.0,282.0,7,100.0,False,0,car,131.33277777777778,0.022447649230257917,OnTrack,-985.4146153418267,2229.918982926669,1974.5315563605905,1.734,6767.531
2026-07-05 15:01:02.186,0 days 01:52:47.693000,12,366.48638935111103,0 days 00:00:01.896000,10423.531760872727,284.20908916363635,7,100.0,False,0,pos,144.22793977059817,0.024651714948505175,OnTrack,-910.0,2333.0,1976.0,1.896,6767.693
2026-07-05 15:01:02.366,0 days 01:52:47.873000,12,365.83638842666653,0 days 00:00:02.076000,10504.122784581818,286.6636381090909,7,100.0,False,0,pos,158.68513628661108,0.027122766591024212,OnTrack,-826.0,2449.0,1978.0,2.076,6767.873
2026-07-05 15:01:02.464,0 days 01:52:47.971000,12,365.48249999999985,0 days 00:00:02.174000,10548.0,288.0,7,100.0,False,0,car,166.53277777777777,0.028464100464100448,OnTrack,-780.3718023810108,2512.17971754556,1979.0771103235145,2.174,6767.971
2026-07-05 15:01:02.565,0 days 01:52:48.072000,12,365.11777800888876,0 days 00:00:02.275000,10597.2374688,288.0,7,100.0,False,0,pos,174.5999588541477,0.02984295846241173,OnTrack,-733.0,2578.0,1980.0,2.275,6768.072
2026-07-05 15:01:02.624,0 days 01:52:48.131000,12,364.9047222222221,0 days 00:00:02.334000,10626.0,288.0,7,100.0,False,0,car,179.33277777777778,0.030651900912770463,OnTrack,-704.9433068525102,2617.1654677383613,1980.3792918357217,2.334,6768.131
2026-07-05 15:01:02.725,0 days 01:52:48.232000,12,364.45583361777767,0 days 00:00:02.435000,10667.40997376,290.01999872,7,100.0,False,0,pos,187.50442325755782,0.03204861416644508,OnTrack,-658.0,2683.0,1981.0,2.435,6768.232
2026-07-05 15:01:02.824,0 days 01:52:48.331000,12,364.01583333333326,0 days 00:00:02.534000,10708.0,292.0,7,100.0,False,0,car,195.55499999999998,0.033424634120286276,OnTrack,-616.4563449661088,2741.657709154044,1982.0147018571647,2.534,6768.331
2026-07-05 15:01:02.984,0 days 01:52:48.491000,12,363.2602777777777,0 days 00:00:02.694000,10738.0,293.0,7,100.0,False,0,car,208.57722222222222,0.03565041721563459,OnTrack,-544.6165076664754,2845.279619817381,1984.3481298022893,2.694,6768.491
2026-07-05 15:01:03.025,0 days 01:52:48.532000,12,363.0211114844443,0 days 00:00:02.735000,10756.9624704,293.5124992,7,100.0,False,0,pos,211.93107067064687,0.03622366339846543,OnTrack,-519.0,2883.0,1985.0,2.735,6768.532
2026-07-05 15:01:03.205,0 days 01:52:48.712000,12,361.97111148444424,0 days 00:00:02.915000,10840.2124704,295.7624992,7,100.0,False,0,pos,226.74233119330034,0.03875523233728025,OnTrack,-382.0,3087.0,1988.0,2.915,6768.712
2026-07-05 15:01:03.224,0 days 01:52:48.731000,12,361.8602777777776,0 days 00:00:02.934000,10849.0,296.0,7,100.0,False,0,car,228.31055555555557,0.03902327624066753,OnTrack,-368.9670634329963,3106.5084275426025,1988.3110686397617,2.934,6768.731
2026-07-05 15:01:03.424,0 days 01:52:48.931000,12,360.5269444444443,0 days 00:00:03.134000,10915.0,298.0,7,100.0,False,0,car,244.8661111111111,0.04185298341820079,OnTrack,-265.59768553236734,3262.3344568938146,1991.4345743801987,3.134,6768.931
2026-07-05 15:01:03.645,0 days 01:52:49.152000,12,358.80805605333325,0 days 00:00:03.355000,10945.782133942857,299.5785709714286,7,100.0,False,0,pos,263.2787297019928,0.0450001033568196,OnTrack,-189.0,3377.0,1994.0,3.355,6769.152
2026-07-05 15:01:03.704,0 days 01:52:49.211000,12,358.3491666666666,0 days 00:00:03.414000,10954.0,300.0,7,100.0,False,0,car,268.19944444444445,0.04584116131942217,OnTrack,-169.62861667986715,3405.206834706255,1994.4349544186955,3.414,6769.211
2026-07-05 15:01:04.005,0 days 01:52:49.512000,12,355.9244449599999,0 days 00:00:03.715000,10961.5249984,300.0,7,100.0,False,0,pos,293.2830305315948,0.05012849576440034,OnTrack,-64.0,3554.0,1996.0,3.715,6769.512
2026-07-05 15:01:04.104,0 days 01:52:49.611000,12,355.12694444444435,0 days 00:00:03.814000,10964.0,300.0,7,100.0,False,0,car,301.53277777777777,0.051538558321166994,OnTrack,-16.978757351130554,3619.310347012319,1996.9736825196621,3.814,6769.611
2026-07-05 15:01:04.185,0 days 01:52:49.692000,12,354.4744449599999,0 days 00:00:03.895000,10964.40499968,300.0,7,100.0,False,0,pos,308.2839489857616,0.05269248139912598,OnTrack,24.0,3675.0,1998.0,3.895,6769.692
2026-07-05 15:01:04.304,0 days 01:52:49.811000,12,353.5158333333332,0 days 00:00:04.014000,10965.0,300.0,7,100.0,False,0,car,318.19944444444445,0.054387256822039404,OnTrack,84.50895749066179,3753.7981696492266,1999.8919566743775,4.014,6769.811
2026-07-05 15:01:04.425,0 days 01:52:49.932000,12,352.5411116266665,0 days 00:00:04.135000,10942.8166784,299.3277781333333,7,85.54722986666667,False,0,pos,328.2695153731833,0.05610845257954204,OnTrack,147.0,3832.0,2002.0,4.135,6769.932
2026-07-05 15:01:04.664,0 days 01:52:50.171000,12,350.6158333333332,0 days 00:00:04.374000,10899.0,298.0,7,57.0,False,0,car,347.9994444444444,0.05948072974159927,OnTrack,274.8115478632494,3984.5577243669977,2005.9339145243803,4.374,6770.171
2026-07-05 15:01:04.725,0 days 01:52:50.232000,12,350.2430559466666,0 days 00:00:04.435000,10888.3250112,296.2208352,7,56.4916672,False,0,pos,352.9606130553366,0.0603287021566647,OnTrack,308.0,4021.0,2007.0,4.435,6770.232
2026-07-05 15:01:04.904,0 days 01:52:50.411000,12,349.1491666666666,0 days 00:00:04.614000,10857.0,291.0,7,55.0,False,0,car,367.39944444444444,0.06279661479661476,OnTrack,404.48761395852614,4119.485302911107,2009.9892971722425,4.614,6770.411
2026-07-05 15:01:04.905,0 days 01:52:50.412000,12,349.1433337080046,0 days 00:00:04.615000,10856.046656218688,290.99641600082214,7,55.09318397862447,False,0,pos,367.4800449708817,0.06281039119254464,OnTrack,405.0,4120.0,2010.0,4.615,6770.412
2026-07-05 15:01:05.165,0 days 01:52:50.672000,12,347.626667389247,0 days 00:00:04.875000,10608.161408421756,290.06451657301415,7,79.3225691016329,False,0,pos,388.42829417734646,0.06639090595916611,OnTrack,560.0,4256.0,2011.0,4.875,6770.672
2026-07-05 15:01:05.183,0 days 01:52:50.690000,12,347.52166666666653,0 days 00:00:04.893000,10591.0,290.0,7,81.0,False,0,car,389.8744444444444,0.06663808472504121,OnTrack,577.7940417550534,4267.9566084909975,2011.150165942136,4.893,6770.69
2026-07-05 15:01:05.345,0 days 01:52:50.852000,12,346.6666673422222,0 days 00:00:05.055000,10569.13001728,288.38000128,7,82.61999872,False,0,pos,402.8488726112966,0.06885569876915652,OnTrack,760.0,4380.0,2013.0,5.055,6770.852
2026-07-05 15:01:05.383,0 days 01:52:50.890000,12,346.4661111111111,0 days 00:00:05.093000,10564.0,288.0,7,83.0,False,0,car,405.8744444444444,0.06937283528587873,OnTrack,790.8294019278875,4398.656249130867,2013.2826853270951,5.093,6770.89
2026-07-05 15:01:05.745,0 days 01:52:51.252000,12,344.6561117511111,0 days 00:00:05.455000,10370.33006848,283.4750016,7,98.38499456,False,0,pos,434.34652350274666,0.07423933742168512,OnTrack,965.0,4459.0,2014.0,5.455,6771.252
2026-07-05 15:01:05.783,0 days 01:52:51.290000,12,344.4661111111111,0 days 00:00:05.493000,10350.0,283.0,7,100.0,False,0,car,437.31888888888886,0.074747379790858,OnTrack,1012.6196888642526,4468.58175344867,2014.3688464341442,5.493,6771.29
2026-07-05 15:01:05.925,0 days 01:52:51.432000,12,342.88833475555555,0 days 00:00:05.635000,10359.22999168,281.58000128,7,100.0,False,0,pos,448.4134561950954,0.07664368442603914,OnTrack,1212.0,4508.0,2016.0,5.635,6771.432
2026-07-05 15:01:05.983,0 days 01:52:51.490000,12,342.2438888888889,0 days 00:00:05.693000,10363.0,281.0,7,100.0,False,0,car,452.9299999999999,0.0774156607200085,OnTrack,1259.8681376943769,4516.820854381455,2016.3413504745808,5.693,6771.49
2026-07-05 15:01:06.225,0 days 01:52:51.732000,12,336.66444739555556,0 days 00:00:05.935000,10271.64504832,279.18500096,7,100.0,False,0,pos,471.64813995077384,0.08061500095302188,OnTrack,1338.0,4517.0,2017.0,5.935,6771.732
2026-07-05 15:01:06.383,0 days 01:52:51.890000,12,333.0216666666667,0 days 00:00:06.093000,10212.0,278.0,7,100.0,False,0,car,483.8188888888888,0.08269524860829204,OnTrack,1506.9873793165177,4515.655649789553,2019.6587176671965,6.093,6771.89
2026-07-05 15:01:06.525,0 days 01:52:52.032000,12,329.1561145955556,0 days 00:00:06.235000,10182.7125264,277.5562504,7,100.0,False,0,pos,494.75305660392866,0.08456413743897931,OnTrack,1664.0,4514.0,2022.0,6.235,6772.032
2026-07-05 15:01:06.703,0 days 01:52:52.210000,12,324.3105555555556,0 days 00:00:06.413000,10146.0,277.0,7,100.0,False,0,car,508.44111111111107,0.08690372586024755,OnTrack,1753.2622226447659,4508.331520557559,2022.6979636744807,6.413,6772.21
2026-07-05 15:01:06.825,0 days 01:52:52.332000,12,320.3794485688889,0 days 00:00:06.535000,10119.16002816,276.39000064,7,100.0,False,0,pos,517.8011219058778,0.08850355678339968,OnTrack,1802.0,4501.0,2023.0,6.535,6772.332
2026-07-05 15:01:06.903,0 days 01:52:52.410000,12,317.8661111111111,0 days 00:00:06.613000,10102.0,276.0,7,100.0,False,0,car,523.7744444444444,0.08952452848105016,OnTrack,1845.8736875989528,4494.4819840689015,2023.5188383400566,6.613,6772.41
2026-07-05 15:01:07.143,0 days 01:52:52.650000,12,309.7994444444445,0 days 00:00:06.853000,10088.0,275.0,7,100.0,False,0,car,542.1077777777776,0.0926580968320098,OnTrack,2042.965013320954,4468.228286058314,2025.9818335298387,6.853,6772.65
