Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z,Time_seconds,SessionTime_seconds
2026-07-05 15:13:49.555,0 days 02:05:35.062000,,844.3422222222222,0 days 00:00:00,11445.8618784,260.1968792,6,100.0,False,0,interpolation,0.011841082577477645,2.0326946319538304e-06,OnTrack,-1766.3222976543016,1196.2308374712036,1963.039172352689,0.0,7535.062
2026-07-05 15:13:49.846,0 days 02:05:35.353000,,844.3422222222222,0 days 00:00:00.291000,10503.7491712,266.5625056,6,100.0,False,0,pos,21.587872211886,0.003705873316335821,OnTrack,-1638.0,1365.0,1964.0,0.291,7535.353
2026-07-05 15:13:49.866,0 days 02:05:35.373000,,844.3422222222222,0 days 00:00:00.311000,10439.0,267.0,7,100.0,False,0,car,23.083333333333332,0.003962591042436588,OnTrack,-1628.8335402598316,1376.6690841109878,1964.1118126428432,0.311,7535.373
2026-07-05 15:13:50.005,0 days 02:05:35.512000,,844.3422222222222,0 days 00:00:00.450000,10486.95502208,269.78000128,7,100.0,False,0,pos,33.52344496307661,0.0057547885655871486,OnTrack,-1564.0,1458.0,1965.0,0.45,7535.512
2026-07-05 15:13:50.066,0 days 02:05:35.573000,16,844.3422222222222,0 days 00:00:00.511000,10508.0,271.0,7,100.0,False,0,car,38.138888888888886,0.006547096872762256,OnTrack,-1535.0485355551548,1493.7972690870138,1965.39268389958,0.511,7535.573
2026-07-05 15:13:50.165,0 days 02:05:35.672000,16,839.7497192533333,0 days 00:00:00.610000,10596.392914285714,272.7678582857143,7,100.0,False,0,pos,45.680102161460916,0.007841656186682741,OnTrack,-1488.0,1552.0,1966.0,0.61,7535.672
2026-07-05 15:13:50.345,0 days 02:05:35.852000,16,831.3997192533333,0 days 00:00:00.790000,10757.1072,275.982144,7,100.0,False,0,pos,59.52825678968885,0.010218894027148854,OnTrack,-1404.0,1659.0,1967.0,0.79,7535.852
2026-07-05 15:13:50.346,0 days 02:05:35.853000,16,831.3533333333332,0 days 00:00:00.791000,10758.0,276.0,7,100.0,False,0,car,59.605555555555554,0.010232163488400036,OnTrack,-1403.528737064573,1659.6112747700222,1967.0060962859247,0.791,7535.853
2026-07-05 15:13:50.586,0 days 02:05:36.093000,16,819.9533333333333,0 days 00:00:01.031000,10883.0,280.0,7,100.0,False,0,car,78.27222222222221,0.01343656924112854,OnTrack,-1290.5848146129824,1809.3869275889829,1968.7100432528828,1.031,7536.093
2026-07-05 15:13:50.625,0 days 02:05:36.132000,16,818.0033301333333,0 days 00:00:01.070000,10914.9313024,280.7312512,7,100.0,False,0,pos,81.32668577851291,0.013960912487089833,OnTrack,-1274.0,1832.0,1969.0,1.07,7536.132
2026-07-05 15:13:50.746,0 days 02:05:36.253000,16,811.9533333333333,0 days 00:00:01.191000,11014.0,283.0,7,100.0,False,0,car,90.85,0.015595728355467034,OnTrack,-1227.3565847750829,1896.8825568129769,1969.8919518461553,1.191,7536.253
2026-07-05 15:13:50.865,0 days 02:05:36.372000,16,805.8711078399999,0 days 00:00:01.310000,11057.5093984,284.859376,7,100.0,False,0,pos,100.31007440450522,0.017219688186343975,OnTrack,-1164.0,1985.0,1971.0,1.31,7536.372
2026-07-05 15:13:51.025,0 days 02:05:36.532000,16,797.6933300622221,0 days 00:00:01.470000,11116.0093984,287.359376,7,100.0,False,0,pos,113.14927434179573,0.019423724229530683,OnTrack,-1032.0,2166.0,1973.0,1.47,7536.532
2026-07-05 15:13:51.066,0 days 02:05:36.573000,16,795.5977777777777,0 days 00:00:01.511000,11131.0,288.0,7,100.0,False,0,car,116.44999999999999,0.01999034195920898,OnTrack,-1005.0379830619366,2202.9140517208198,1973.417925584243,1.511,7536.573
2026-07-05 15:13:51.266,0 days 02:05:36.773000,16,785.3199999999999,0 days 00:00:01.711000,11263.0,291.0,7,100.0,False,0,car,132.61666666666667,0.022765586227197064,OnTrack,-939.2208905028792,2293.0119732903745,1974.604069525962,1.711,7536.773
2026-07-05 15:13:51.446,0 days 02:05:36.953000,16,776.1699913677181,0 days 00:00:01.891000,11322.251926223516,292.79551291586415,7,100.0,False,0,pos,147.29849381812548,0.025285936122805996,OnTrack,-890.0,2361.0,1976.0,1.891,7536.953
2026-07-05 15:13:51.667,0 days 02:05:37.174000,16,764.9358333333332,0 days 00:00:02.112000,11395.0,295.0,7,100.0,False,0,car,165.4763888888889,0.02840643709801579,OnTrack,-783.974505544749,2507.683116211541,1978.8460591843784,2.112,7537.174
2026-07-05 15:13:51.686,0 days 02:05:37.193000,16,763.9963857244443,0 days 00:00:02.131000,11382.390866618181,295.1727278545454,7,100.0,False,0,pos,167.0452527702344,0.028675755479085335,OnTrack,-775.0,2520.0,1979.0,2.131,7537.193
2026-07-05 15:13:51.846,0 days 02:05:37.353000,16,756.0852746133332,0 days 00:00:02.291000,11276.209048436363,296.6272733090909,7,100.0,False,0,pos,180.29454572343943,0.03095018997330866,OnTrack,-698.0,2626.0,1980.0,2.291,7537.353
2026-07-05 15:13:52.066,0 days 02:05:37.573000,16,745.2075094933332,0 days 00:00:02.511000,11130.209218327273,298.6272709818182,7,100.0,False,0,pos,198.60171367623403,0.03409288252531412,OnTrack,-537.0,2857.0,1985.0,2.511,7537.573
2026-07-05 15:13:52.107,0 days 02:05:37.614000,16,743.1802777777776,0 days 00:00:02.552000,11103.0,299.0,7,100.0,False,0,car,202.02083333333331,0.034679824312732484,OnTrack,-515.3644674015997,2888.3322502643005,1985.638550192339,2.552,7537.614
2026-07-05 15:13:52.406,0 days 02:05:37.913000,16,728.8116635911109,0 days 00:00:02.851000,10426.5123552,300.8687504,7,100.0,False,0,pos,227.01761679922686,0.03897088699511559,OnTrack,-434.0,3009.0,1987.0,2.851,7537.913
2026-07-05 15:13:52.427,0 days 02:05:37.934000,16,727.8024999999998,0 days 00:00:02.872000,10379.0,301.0,8,100.0,False,0,car,228.77638888888885,0.039272805891643336,OnTrack,-426.27619747524807,3020.6056307619397,1987.1573382145757,2.872,7537.934
2026-07-05 15:13:52.587,0 days 02:05:38.094000,16,720.2913888888887,0 days 00:00:03.032000,10474.0,302.0,8,100.0,False,0,car,242.1986111111111,0.041576926218605266,OnTrack,-351.1816798482804,3133.467203768844,1988.9551733045278,3.032,7538.094
2026-07-05 15:13:52.666,0 days 02:05:38.173000,16,716.6705643555554,0 days 00:00:03.111000,10456.883374933333,302.65833173333334,8,100.0,False,0,pos,248.85910856854468,0.042720297809782065,OnTrack,-313.0,3191.0,1990.0,3.111,7538.173
2026-07-05 15:13:52.827,0 days 02:05:38.334000,16,709.2913888888888,0 days 00:00:03.272000,10422.0,304.0,8,100.0,False,0,car,262.4652777777777,0.045055995321567635,OnTrack,-242.8888863549145,3297.101523392323,1992.2023691606198,3.272,7538.334
2026-07-05 15:13:52.966,0 days 02:05:38.473000,16,702.4958302044444,0 days 00:00:03.411000,10423.158333866666,303.42083306666666,8,100.0,False,0,pos,274.167706189388,0.04706488794244572,OnTrack,-172.0,3401.0,1994.0,3.411,7538.473
