Time_seconds,Speed,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,SessionTime_seconds
0.141,260.0,6,100.0,False,0,3.6111111111111107,0.0011062490990452055,4372.305
0.582,262.0,6,0.0,False,0,35.7061111111111,0.010938420899189907,4372.746
1.022,252.0,6,0.0,False,0,66.5061111111111,0.020373874753200093,4373.186
1.182,250.0,6,0.0,True,0,77.6172222222222,0.023777718134877644,4373.346
1.542,224.0,6,0.0,True,0,100.0172222222222,0.0306398663923396,4373.706
1.981,186.0,6,0.0,True,0,122.69888888888887,0.03758830207952708,4374.145
2.181,172.0,5,0.0,True,0,132.25444444444443,0.04051560738776978,4374.345
2.461,148.0,5,0.0,True,0,143.76555555555552,0.044041989131187724,4374.625
2.821,128.0,3,0.0,True,0,156.56555555555553,0.04796321670688027,4374.985
3.061,122.0,2,0.0,True,0,164.69888888888886,0.05045483006226824,4375.225
3.501,104.0,2,0.0,False,0,177.40999999999997,0.054348826890907365,4375.665
3.861,97.0,2,9.0,False,0,187.10999999999999,0.057320382163111874,4376.025
4.181,96.0,2,43.0,False,0,195.64333333333332,0.05993453388024023,4376.345
4.381,97.0,2,60.0,False,0,201.0322222222222,0.06158539792035385,4376.545
4.621,106.0,2,67.0,False,0,208.09888888888887,0.06375024231110077,4376.785
4.821,111.0,2,74.0,False,0,214.26555555555552,0.06563937538793181,4376.985
5.101,118.0,2,85.0,False,0,223.4433333333333,0.06845095002119747,4377.265
5.301,126.0,3,89.0,False,0,230.4433333333333,0.07059537135165433,4377.465
5.581,138.0,3,100.0,False,0,241.17666666666665,0.07388348405835486,4377.745
5.981,160.0,3,100.0,False,0,258.9544444444444,0.07932963346903894,4378.145
6.381,175.0,4,100.0,False,0,278.39888888888885,0.08528635938697467,4378.545
6.781,192.0,5,100.0,False,0,299.73222222222216,0.09182173867979557,4378.945
6.942,198.0,5,100.0,False,0,308.5872222222222,0.0945344316628235,4379.106
7.102,202.0,5,100.0,False,0,317.56499999999994,0.09728473711521897,4379.266
7.342,212.0,5,100.0,False,0,331.6983333333332,0.1016144258967128,4379.506
7.582,217.0,5,100.0,False,0,346.1649999999999,0.10604622997965699,4379.746
7.742,221.0,5,100.0,False,0,355.98722222222216,0.10905522752905995,4379.906
7.942,226.0,6,100.0,False,0,368.5427777777777,0.11290157055035559,4380.106
8.142,230.0,6,100.0,False,0,381.3205555555554,0.11681599043928476,4380.306
8.501,236.0,6,100.0,False,0,404.85499999999985,0.12402567110601598,4380.665
8.861,242.0,6,100.0,False,0,429.05499999999995,0.13143924199130974,4381.025
9.021,244.0,6,100.0,False,0,439.8994444444444,0.13476139313182703,4381.185
9.221,247.0,6,100.0,False,0,453.62166666666656,0.1389651397081988,4381.385
9.661,251.0,6,100.0,False,0,484.2994444444443,0.1483631512850105,4381.825
9.901,253.0,6,100.0,False,0,501.166111111111,0.15353018553839703,4382.065
10.101,254.0,6,100.0,False,0,515.2772222222221,0.15785306663312756,4382.265
10.301,256.0,6,100.0,False,0,529.4994444444443,0.1622099861616748,4382.465
10.501,255.0,6,100.0,False,0,543.6661111111109,0.16654988647331367,4382.665
10.941,258.0,6,100.0,False,0,575.1994444444443,0.17620999399051462,4383.105
11.141,255.0,6,34.0,False,0,589.366111111111,0.18054989430215349,4383.305
11.581,238.0,6,0.0,True,0,618.4549999999998,0.18946115627538532,4383.745
11.901,224.0,6,0.0,True,0,638.366111111111,0.1955608436153515,4384.065
12.101,214.0,5,0.0,True,0,650.2549999999999,0.1992029560337465,4384.265
12.421,200.0,4,0.0,True,0,668.0327777777776,0.20464910544443057,4384.585
