Time_seconds,Speed,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,SessionTime_seconds
0.157,262.0,6,100.0,False,0,3.638888888888889,0.001118804290298455,4205.864
0.477,266.0,6,100.0,False,0,27.283333333333328,0.00838847003000872,4206.184
0.757,266.0,6,100.0,False,0,47.972222222222214,0.014749427552255202,4206.464
1.117,258.0,6,0.0,True,0,73.77222222222221,0.022681835375378902,4206.824
1.357,239.0,6,0.0,True,0,89.70555555555555,0.027580660878548324,4207.064
1.517,228.0,6,0.0,True,0,99.83888888888887,0.030696231909852722,4207.224
1.797,200.0,6,0.0,True,0,115.39444444444443,0.03547890673860948,4207.504
1.957,189.0,6,0.0,True,0,123.79444444444444,0.03806155114613812,4207.664
2.478,137.0,4,0.0,True,0,143.62138888888887,0.04415749723992689,4208.185
2.678,128.0,3,0.0,True,0,150.7325,0.046343862875929974,4208.385
2.998,119.0,2,0.0,True,0,161.31027777777777,0.04959608175948457,4208.705
3.358,112.0,2,0.0,True,0,172.51027777777776,0.05303960763618943,4209.065
3.678,105.0,2,0.0,False,0,181.8436111111111,0.055909212533443484,4209.385
3.878,103.0,2,11.0,False,0,187.56583333333333,0.05766855363116472,4209.585
4.198,103.0,2,46.0,False,0,196.7213888888889,0.0604834993875187,4209.905
4.398,108.0,2,55.0,False,0,202.72138888888887,0.062328245392896296,4210.105
4.678,116.0,2,64.0,False,0,211.7436111111111,0.06510219679357522,4210.385
4.918,123.0,2,76.0,False,0,219.94361111111112,0.06762334966759129,4210.625
5.158,130.0,2,85.0,False,0,228.6102777777778,0.07028798278647005,4210.865
5.478,146.0,3,99.0,False,0,241.58805555555557,0.07427810007217568,4211.185
5.718,157.0,3,100.0,False,0,252.05472222222224,0.07749615699266772,4211.425
5.878,164.0,3,100.0,False,0,259.34361111111116,0.0797371817695709,4211.585
6.038,169.0,4,100.0,False,0,266.8547222222223,0.08204653047259916,4211.745
6.397,182.0,4,100.0,False,0,285.0041666666667,0.08762671632905111,4212.104
6.757,196.0,4,100.0,False,0,304.6041666666667,0.09365288661328461,4212.464
7.117,212.0,5,100.0,False,0,325.8041666666667,0.10017098916561881,4212.824
8.077,234.0,6,100.0,False,0,388.20416666666665,0.1193563476215459,4213.784
8.437,239.0,6,100.0,False,0,412.10416666666663,0.1267045858763,4214.144
8.757,243.0,6,100.0,False,0,433.70416666666665,0.1333456714956594,4214.464
