Time_seconds,Speed,nGear,Throttle,Brake,DRS,Distance,RelativeDistance,X,Y,Z,SessionTime_seconds
11.336,34.0,1,53.0,False,0,10731.455759033537,0.34447163038624967,-7653.0,-5797.0,503.0,3330.981
11.696,36.0,1,0.0,False,0,10758.62191444795,0.345343643471618,-7650.0,-5770.0,503.0,3331.341
11.936,37.0,1,8.0,False,0,10806.881628496003,0.34689274386893487,-7645.0,-5722.0,503.0,3331.581
12.216,38.0,1,21.0,False,0,10806.881628496003,0.34689274386893487,-7645.0,-5722.0,503.0,3331.861
12.496,40.0,1,29.0,False,0,10859.350666985383,0.34857696040386504,-7638.0,-5670.0,503.0,3332.141
12.976,41.0,1,37.0,False,0,10931.91098672007,0.35090609190303884,-7629.0,-5598.0,506.0,3332.621
13.176,42.0,1,39.0,False,0,10931.91098672007,0.35090609190303884,-7629.0,-5598.0,506.0,3332.821
13.376,43.0,1,50.0,False,0,10979.429404202136,0.35243139724007505,-7622.0,-5551.0,511.0,3333.021
13.657,44.0,1,67.0,False,0,10979.429404202136,0.35243139724007505,-7622.0,-5551.0,511.0,3333.302
13.817,44.0,1,67.0,False,0,11013.9547572054,0.3535396350137512,-7616.0,-5517.0,513.0,3333.462
14.177,46.0,1,63.0,False,0,11039.272735007744,0.3543523229926691,-7612.0,-5492.0,513.0,3333.822
14.377,46.0,1,46.0,False,0,11078.895960520062,0.3556241986263082,-7605.0,-5453.0,514.0,3334.022
14.577,46.0,1,81.0,False,0,11115.570202161845,0.3568014141034246,-7598.0,-5417.0,514.0,3334.222
14.777,47.0,1,28.0,False,0,11115.570202161845,0.3568014141034246,-7598.0,-5417.0,514.0,3334.422
14.977,48.0,1,60.0,False,0,11160.291561711841,0.35823693599189804,-7590.0,-5373.0,514.0,3334.622
15.177,48.0,1,0.0,False,0,11181.878594856764,0.35892986346321276,-7585.0,-5352.0,516.0,3334.822
15.657,48.0,1,18.0,False,0,11225.81036012974,0.36034003997133374,-7576.0,-5309.0,518.0,3335.302
15.937,50.0,1,47.0,False,0,11263.665346591237,0.3615551564660054,-7568.0,-5272.0,520.0,3335.582
16.217,56.0,1,5.0,False,0,11303.690338783616,0.36283992850684427,-7559.0,-5233.0,521.0,3335.862
16.457,62.0,1,67.0,False,0,11344.690338783616,0.3641559975624286,-7550.0,-5193.0,521.0,3336.102
16.617,68.0,1,67.0,False,0,11413.813417418758,0.36637479621653674,-7533.0,-5126.0,520.0,3336.262
16.857,74.0,1,53.0,False,0,11455.044473674934,0.3676982820035565,-7523.0,-5086.0,522.0,3336.502
17.057,81.0,1,57.0,False,0,11455.044473674934,0.3676982820035565,-7523.0,-5086.0,522.0,3336.702
17.297,93.0,1,60.0,False,0,11515.2109095009,0.36962957918344314,-7507.0,-5028.0,524.0,3336.942
17.736,108.0,1,62.0,False,0,11679.980445520154,0.37491855693119747,-7457.0,-4871.0,530.0,3337.381
18.136,122.0,2,82.0,False,0,11761.687238383416,0.37754128331457254,-7427.0,-4795.0,534.0,3337.781
18.496,112.0,2,0.0,True,0,11869.065075947785,0.38098803085784144,-7370.0,-4704.0,536.0,3338.141
18.776,105.0,2,0.0,True,0,11974.54019149643,0.3843737024604696,-7280.0,-4649.0,538.0,3338.421
18.976,99.0,2,0.0,True,0,12074.54019149643,0.387583626986285,-7184.0,-4621.0,542.0,3338.621
19.336,93.0,2,0.0,False,0,12185.016433286237,0.3911298309666952,-7075.0,-4603.0,547.0,3338.981
19.576,89.0,2,0.0,False,0,12185.016433286237,0.3911298309666952,-7075.0,-4603.0,547.0,3339.221
19.776,88.0,2,5.0,False,0,12269.396525725153,0.3938383682487977,-6991.0,-4595.0,552.0,3339.421
20.056,88.0,2,2.0,False,0,12332.68159505434,0.3958697712103746,-6928.0,-4589.0,557.0,3339.701
20.377,87.0,2,9.0,False,0,12399.94971528971,0.39802902709986465,-6861.0,-4583.0,562.0,3340.022
20.537,87.0,2,20.0,False,0,12458.16483360102,0.3998976884602719,-6803.0,-4578.0,566.0,3340.182
20.977,99.0,2,41.0,False,0,12546.52772173852,0.40273407047831633,-6715.0,-4570.0,574.0,3340.622
21.177,104.0,2,41.0,False,0,12656.30021373902,0.4062576846216392,-6606.0,-4557.0,583.0,3340.822
21.457,108.0,2,58.0,False,0,12656.30021373902,0.4062576846216392,-6606.0,-4557.0,583.0,3341.102
21.737,122.0,2,85.0,False,0,12745.114626983717,0.4091085602548398,-6518.0,-4545.0,590.0,3341.382
21.937,130.0,2,81.0,False,0,13032.018792167843,0.41831796741867106,-6803.0,-4578.0,567.0,3341.582
22.137,135.0,3,82.0,False,0,13160.6772547733,0.42244780696438067,-6675.0,-4565.0,578.0,3341.782
22.337,142.0,3,100.0,False,0,13207.942463965686,0.42396498450642506,-6628.0,-4560.0,581.0,3341.982
22.657,151.0,3,100.0,False,0,13298.738939668216,0.42687948284857663,-6538.0,-4548.0,588.0,3342.302
23.097,166.0,4,100.0,False,0,13510.363607417512,0.43367247496133665,-6330.0,-4509.0,607.0,3342.742
23.457,174.0,4,100.0,False,0,13719.934597776388,0.4403995455798605,-6126.0,-4461.0,625.0,3343.102
23.817,183.0,4,100.0,False,0,13819.859569630275,0.4436070617588126,-6029.0,-4437.0,633.0,3343.462
24.057,186.0,5,100.0,False,0,13921.727130708372,0.44687693358570846,-5930.0,-4413.0,643.0,3343.702
24.257,187.0,5,100.0,False,0,14025.775196524128,0.45021679796896497,-5829.0,-4388.0,651.0,3343.902
24.696,191.0,5,100.0,False,0,14330.159821628617,0.4599873147030053,-5534.0,-4313.0,679.0,3344.341
25.016,194.0,5,100.0,False,0,14504.544453979062,0.46558492978607535,-5365.0,-4270.0,695.0,3344.661
25.216,196.0,5,97.0,False,0,14504.544453979062,0.46558492978607535,-5365.0,-4270.0,695.0,3344.861
25.416,192.0,5,0.0,False,0,14745.179031710526,0.47330911811426996,-5129.0,-4223.0,717.0,3345.061
25.616,188.0,5,0.0,True,0,14745.179031710526,0.47330911811426996,-5129.0,-4223.0,717.0,3345.261
25.896,180.0,5,0.0,True,0,14847.882488322268,0.4766058215569105,-5027.0,-4211.0,726.0,3345.541
26.256,172.0,5,0.0,True,0,15036.5621109634,0.48266229503928415,-4839.0,-4195.0,743.0,3345.901
26.616,162.0,5,0.0,True,0,15289.595705570913,0.49078448245114314,-4590.0,-4150.0,767.0,3346.261
26.897,155.0,5,0.0,True,0,15428.523744497546,0.4952439676458835,-4460.0,-4101.0,778.0,3346.542
27.097,152.0,5,0.0,True,0,15428.523744497546,0.4952439676458835,-4460.0,-4101.0,778.0,3346.742
27.257,150.0,5,0.0,False,0,15513.523744497546,0.4979724034928266,-4383.0,-4065.0,785.0,3346.902
27.497,146.0,5,0.0,False,0,15685.70097876503,0.5034991627634493,-4229.0,-3988.0,799.0,3347.142
27.857,142.0,5,0.0,False,0,15766.199425955021,0.5060831021627014,-4157.0,-3952.0,804.0,3347.502
28.057,140.0,5,2.0,False,0,15827.940822116754,0.5080649543806777,-4101.0,-3926.0,810.0,3347.702
28.297,139.0,5,9.0,False,0,16005.864963255612,0.5137761850244403,-3937.0,-3857.0,822.0,3347.942
28.537,139.0,5,10.0,False,0,16005.864963255612,0.5137761850244403,-3937.0,-3857.0,822.0,3348.182
28.857,140.0,5,29.0,False,0,16183.901476364581,0.5194910227236318,-3768.0,-3801.0,835.0,3348.502
29.137,144.0,5,30.0,False,0,16263.456488777376,0.5220446785785856,-3691.0,-3781.0,842.0,3348.782
29.337,146.0,5,30.0,False,0,16401.329618864424,0.5264703019957592,-3556.0,-3753.0,850.0,3348.982
29.537,148.0,5,34.0,False,0,16401.329618864424,0.5264703019957592,-3556.0,-3753.0,850.0,3349.182
29.897,154.0,5,38.0,False,0,16604.5560935177,0.5329937184486048,-3355.0,-3723.0,858.0,3349.542
30.177,160.0,5,47.0,False,0,16727.35674498177,0.5369355266778111,-3233.0,-3709.0,861.0,3349.822
30.457,162.0,5,0.0,False,0,16807.97932246476,0.539523450565782,-3153.0,-3699.0,862.0,3350.102
30.697,158.0,5,0.0,False,0,16896.93436729078,0.5423788403666027,-3065.0,-3686.0,862.0,3350.342
30.897,156.0,4,0.0,False,0,17009.54875358312,0.5459936771717969,-2954.0,-3667.0,861.0,3350.542
31.096,153.0,4,0.0,False,0,17069.214489143826,0.5479089022510683,-2896.0,-3653.0,861.0,3350.741
31.536,147.0,4,0.0,True,0,17300.147379828544,0.5553216737473315,-2679.0,-3574.0,862.0,3351.181
31.736,142.0,4,0.0,True,0,17363.676900525617,0.5573609234133199,-2623.0,-3544.0,863.0,3351.381
31.896,138.0,4,0.0,True,0,17426.11086564077,0.5593650065719902,-2570.0,-3511.0,864.0,3351.541
32.176,135.0,3,0.0,True,0,17561.203426501834,0.5637013758156216,-2465.0,-3426.0,865.0,3351.821
32.496,128.0,3,0.0,False,0,17626.272620441825,0.5657900478306518,-2420.0,-3379.0,866.0,3352.141
32.656,127.0,3,0.0,False,0,17750.89204107922,0.5697902371776207,-2347.0,-3278.0,867.0,3352.301
32.856,125.0,3,0.0,False,0,17750.89204107922,0.5697902371776207,-2347.0,-3278.0,867.0,3352.501
33.056,122.0,3,0.0,False,0,17806.362754072656,0.5715708051986417,-2321.0,-3229.0,867.0,3352.701
33.417,121.0,3,14.0,False,0,18048.414401453952,0.5793404803930742,-2263.0,-2994.0,871.0,3353.062
33.737,122.0,3,20.0,False,0,18124.414401453952,0.5817800230326938,-2263.0,-2918.0,872.0,3353.382
33.937,122.0,3,21.0,False,0,18205.80850443445,0.5843927123068324,-2271.0,-2837.0,873.0,3353.582
34.257,123.0,3,11.0,False,0,18322.7358322924,0.5881459912811253,-2297.0,-2723.0,874.0,3353.902
34.617,122.0,3,10.0,False,0,18439.191832567183,0.5918841409957292,-2338.0,-2614.0,884.0,3354.262
34.857,122.0,3,9.0,False,0,18527.741253796234,0.5947265105852281,-2378.0,-2535.0,884.0,3354.502
35.017,122.0,3,9.0,False,0,18582.449571262594,0.5964826062852417,-2406.0,-2488.0,885.0,3354.662
35.297,121.0,3,8.0,False,0,18683.405006975587,0.599723199576337,-2462.0,-2404.0,886.0,3354.942
35.497,121.0,3,11.0,False,0,18771.023498174647,0.602535687014485,-2516.0,-2335.0,885.0,3355.142
35.657,121.0,3,17.0,False,0,18771.023498174647,0.602535687014485,-2516.0,-2335.0,885.0,3355.302
36.017,122.0,3,23.0,False,0,18892.53481452008,0.6064361085594983,-2593.0,-2241.0,885.0,3355.662
36.217,122.0,3,0.0,True,0,19058.546862275656,0.6117649699962129,-2691.0,-2107.0,887.0,3355.862
36.537,115.0,3,0.0,True,0,19101.96344896784,0.6131586096607172,-2712.0,-2069.0,887.0,3356.182
36.897,108.0,3,0.0,True,0,19186.72192936951,0.6158792929108389,-2740.0,-1989.0,891.0,3356.542
37.137,105.0,3,0.0,False,0,19284.905431038576,0.6190309092112187,-2746.0,-1891.0,893.0,3356.782
37.297,102.0,3,0.0,False,0,19337.51721679044,0.6207197078255372,-2738.0,-1839.0,895.0,3356.942
37.537,99.0,3,0.0,False,0,19399.61391557548,0.62271296498956,-2722.0,-1779.0,895.0,3357.182
37.737,96.0,3,0.0,False,0,19399.61391557548,0.62271296498956,-2722.0,-1779.0,895.0,3357.382
37.936,93.0,3,0.0,False,0,19491.161717296767,0.6256515803298565,-2688.0,-1694.0,894.0,3357.581
38.176,91.0,3,3.0,False,0,19512.185513338394,0.626326428315254,-2679.0,-1675.0,893.0,3357.821
38.976,96.0,3,13.0,False,0,19749.945896918165,0.6339583571804539,-2552.0,-1474.0,874.0,3358.621
39.176,98.0,3,15.0,False,0,19749.945896918165,0.6339583571804539,-2552.0,-1474.0,874.0,3358.821
39.536,101.0,3,16.0,False,0,19866.461990227202,0.6376984358361028,-2478.0,-1384.0,866.0,3359.181
39.696,104.0,3,16.0,False,0,19866.461990227202,0.6376984358361028,-2478.0,-1384.0,866.0,3359.341
39.977,107.0,3,16.0,False,0,20013.039614713343,0.642403466953841,-2380.0,-1275.0,856.0,3359.622
40.337,110.0,3,19.0,False,0,20092.349134948938,0.6449492426951898,-2327.0,-1216.0,850.0,3359.982
40.657,114.0,3,19.0,False,0,20185.95469033963,0.6479539103752014,-2266.0,-1145.0,844.0,3360.302
40.977,117.0,3,9.0,False,0,20249.985932713957,0.6500092649283593,-2226.0,-1095.0,840.0,3360.622
41.217,118.0,3,9.0,False,0,20380.193459378126,0.6541888282612102,-2149.0,-990.0,829.0,3360.862
41.377,119.0,3,0.0,False,0,20432.6243662938,0.6558718208014038,-2119.0,-947.0,825.0,3361.022
41.777,111.0,3,0.0,True,0,20529.143794389907,0.6589700215960376,-2065.0,-867.0,817.0,3361.422
42.057,107.0,3,0.0,True,0,20660.06361718233,0.6631724490970057,-1991.0,-759.0,808.0,3361.702
42.337,102.0,3,0.0,True,0,20733.07046617611,0.6655159138483819,-1948.0,-700.0,802.0,3361.982
42.497,99.0,3,0.0,True,0,20733.07046617611,0.6655159138483819,-1948.0,-700.0,802.0,3362.142
42.857,95.0,2,1.0,False,0,20793.286743045406,0.6674488108881425,-1913.0,-651.0,797.0,3362.502
43.057,93.0,2,0.0,True,0,20907.30428555532,0.6711086879489002,-1843.0,-561.0,788.0,3362.702
43.337,88.0,2,0.0,True,0,20947.1289010588,0.6723870280492581,-1818.0,-530.0,785.0,3362.982
43.617,84.0,2,0.0,False,0,21063.644994367838,0.6761271067049069,-1744.0,-440.0,777.0,3363.262
43.857,81.0,2,0.0,False,0,21063.644994367838,0.6761271067049069,-1744.0,-440.0,777.0,3363.502
44.057,78.0,2,0.0,False,0,21133.171967550912,0.6783588700691675,-1699.0,-387.0,773.0,3363.702
44.457,74.0,2,0.0,False,0,21179.926646461157,0.6798596599744737,-1668.0,-352.0,769.0,3364.102
44.816,70.0,2,0.0,False,0,21259.857866894727,0.6824253918229545,-1613.0,-294.0,764.0,3364.461
45.056,69.0,2,1.0,False,0,21336.277759592896,0.6848784127012748,-1557.0,-242.0,755.0,3364.701
45.256,68.0,2,0.0,False,0,21336.277759592896,0.6848784127012748,-1557.0,-242.0,755.0,3364.901
45.576,65.0,2,0.0,False,0,21408.838079327583,0.6872075442004486,-1494.0,-206.0,752.0,3365.221
45.776,65.0,2,1.0,False,0,21463.28989288783,0.6889554063186704,-1440.0,-199.0,748.0,3365.421
46.176,64.0,2,3.0,False,0,21523.705122755804,0.6908946895995302,-1381.0,-212.0,742.0,3365.821
46.336,64.0,2,3.0,False,0,21523.705122755804,0.6908946895995302,-1381.0,-212.0,742.0,3365.981
46.537,64.0,2,2.0,False,0,21583.646761038388,0.6928187709479384,-1328.0,-240.0,737.0,3366.182
46.777,63.0,2,4.0,False,0,21615.662382225553,0.6938464482245174,-1303.0,-260.0,732.0,3366.422
47.057,65.0,2,6.0,False,0,21675.32811778626,0.6957616733037887,-1265.0,-306.0,728.0,3366.702
47.297,67.0,2,9.0,False,0,21700.38804595854,0.6965660780843425,-1253.0,-328.0,727.0,3366.942
47.617,71.0,2,10.0,False,0,21790.52682784514,0.6994594649513917,-1223.0,-413.0,721.0,3367.262
47.857,74.0,2,11.0,False,0,21831.757884101316,0.7007829507384115,-1213.0,-453.0,717.0,3367.502
48.017,77.0,2,12.0,False,0,21831.757884101316,0.7007829507384115,-1213.0,-453.0,717.0,3367.662
48.257,80.0,2,14.0,False,0,21875.1744707935,0.7021765904029157,-1202.0,-495.0,714.0,3367.902
48.657,86.0,2,16.0,False,0,22017.89447639888,0.706757794866088,-1162.0,-632.0,702.0,3368.302
49.057,91.0,2,16.0,False,0,22107.09088888279,0.7096209323865565,-1132.0,-716.0,695.0,3368.702
49.297,91.0,2,0.0,False,0,22187.868360989807,0.7122138282750534,-1102.0,-791.0,691.0,3368.942
49.657,86.0,2,0.0,True,0,22265.25699064559,0.7146979448785669,-1069.0,-861.0,685.0,3369.302
49.857,83.0,2,0.0,True,0,22306.85025933176,0.7160330574112125,-1050.0,-898.0,682.0,3369.502
50.097,77.0,2,0.0,True,0,22306.85025933176,0.7160330574112125,-1050.0,-898.0,682.0,3369.742
50.257,75.0,2,0.0,True,0,22391.070209462356,0.718736454246084,-1008.0,-971.0,676.0,3369.902
50.617,66.0,1,0.0,True,0,22395.312850149476,0.7188726398100421,-1005.0,-974.0,675.0,3370.262
50.857,62.0,1,0.0,True,0,22429.982721796194,0.7199855165230988,-986.0,-1003.0,673.0,3370.502
51.296,55.0,1,0.0,False,0,22509.49372732373,0.7225377597902497,-935.0,-1064.0,668.0,3370.941
51.456,55.0,1,0.0,False,0,22544.20683723915,0.723652024419098,-909.0,-1087.0,665.0,3371.101
51.656,51.0,1,0.0,False,0,22544.20683723915,0.723652024419098,-909.0,-1087.0,665.0,3371.301
51.896,48.0,1,0.0,False,0,22596.360456480772,0.7253261162342353,-865.0,-1115.0,662.0,3371.541
52.216,47.0,1,0.0,False,0,22624.21723303514,0.7262202977369554,-839.0,-1125.0,660.0,3371.861
52.456,42.0,1,0.0,False,0,22668.50041268611,0.7276417543813829,-795.0,-1130.0,658.0,3372.101
52.736,41.0,1,0.0,False,0,22691.303921188093,0.7283737297935344,-773.0,-1124.0,657.0,3372.381
52.896,40.0,1,2.0,False,0,22691.303921188093,0.7283737297935344,-773.0,-1124.0,657.0,3372.541
53.177,40.0,1,0.0,False,0,22710.171883452207,0.7289793771417719,-757.0,-1114.0,655.0,3372.822
54.057,40.0,1,1.0,False,0,22839.047792760346,0.7331161965625215,-742.0,-986.0,645.0,3373.702
54.417,43.0,1,5.0,False,0,22868.779930254983,0.734070575736011,-752.0,-958.0,643.0,3374.062
54.657,45.0,1,5.0,False,0,22917.081068957916,0.7356210058334846,-774.0,-915.0,640.0,3374.302
54.817,48.0,1,7.0,False,0,22917.081068957916,0.7356210058334846,-774.0,-915.0,640.0,3374.462
55.097,53.0,1,7.0,False,0,22939.55327401216,0.7363423466550122,-786.0,-896.0,638.0,3374.742
55.257,55.0,1,7.0,False,0,22978.1537921434,0.7375813941535987,-809.0,-865.0,633.0,3374.902
55.497,60.0,1,8.0,False,0,23007.222675850895,0.7385144833811064,-828.0,-843.0,632.0,3375.142
55.737,64.0,1,8.0,False,0,23073.750865364815,0.7406499880528946,-873.0,-794.0,625.0,3375.382
55.977,68.0,1,8.0,False,0,23128.905194297364,0.7424204003843494,-912.0,-755.0,620.0,3375.622
56.217,71.0,1,8.0,False,0,23166.388523925347,0.7436235869751704,-938.0,-728.0,617.0,3375.862
56.457,70.0,1,0.0,False,0,23228.8705213326,0.7456292119341651,-978.0,-680.0,613.0,3376.102
56.817,68.0,1,0.0,False,0,23292.50227441233,0.7476717431824778,-1010.0,-625.0,609.0,3376.462
57.097,67.0,1,0.0,False,0,23332.66444566838,0.7489609185677256,-1023.0,-587.0,607.0,3376.742
57.297,65.0,1,0.0,False,0,23404.726918565164,0.7512740695591485,-1026.0,-515.0,605.0,3376.942
57.617,63.0,1,0.0,False,0,23460.08936070783,0.7530511621675764,-1010.0,-462.0,599.0,3377.262
57.817,62.0,1,0.0,False,0,23460.08936070783,0.7530511621675764,-1010.0,-462.0,599.0,3377.462
58.056,62.0,1,2.0,False,0,23501.271881271776,0.7543730899955075,-990.0,-426.0,593.0,3377.701
58.296,63.0,1,4.0,False,0,23546.615017466793,0.7558285704450052,-960.0,-392.0,591.0,3377.941
58.536,65.0,1,5.0,False,0,23622.047106129376,0.7582498835593203,-901.0,-345.0,585.0,3378.181
58.856,67.0,1,8.0,False,0,23690.647397673947,0.7604519011423904,-842.0,-310.0,579.0,3378.501
59.176,73.0,1,10.0,False,0,23706.299873516447,0.7609543338033562,-828.0,-303.0,576.0,3378.821
59.336,74.0,1,10.0,False,0,23755.493369021442,0.7625334078806769,-784.0,-281.0,571.0,3378.981
59.577,78.0,1,8.0,False,0,23810.119370156433,0.7642868612885811,-734.0,-259.0,568.0,3379.222
59.857,78.0,1,3.0,False,0,23863.043844646032,0.7659856969753818,-685.0,-239.0,564.0,3379.502
60.177,79.0,1,5.0,False,0,23923.210280471998,0.7679169941552684,-629.0,-217.0,561.0,3379.822
60.417,80.0,1,6.0,False,0,23997.84271310018,0.7703126389144132,-558.0,-194.0,557.0,3380.062
60.657,80.0,1,6.0,False,0,24033.01372389032,0.771441601815743,-524.0,-185.0,556.0,3380.302
61.057,77.0,1,0.0,False,0,24108.146938915368,0.7738533213118657,-450.0,-172.0,553.0,3380.702
61.337,74.0,1,1.0,False,0,24170.21947712672,0.7758458029397081,-388.0,-169.0,550.0,3380.982
61.697,70.0,1,2.0,False,0,24255.94578580731,0.7785975527471225,-306.0,-194.0,546.0,3381.342
61.897,69.0,1,3.0,False,0,24255.94578580731,0.7785975527471225,-306.0,-194.0,546.0,3381.542
62.257,68.0,1,3.0,False,0,24343.152436929802,0.7813968204296456,-249.0,-260.0,546.0,3381.902
62.537,67.0,1,5.0,False,0,24393.242356075276,0.7830046690292574,-227.0,-305.0,545.0,3382.182
62.817,67.0,1,7.0,False,0,24445.739975068904,0.7846898029768029,-211.0,-355.0,545.0,3382.462
63.057,68.0,1,11.0,False,0,24475.823192981887,0.7856554515667463,-203.0,-384.0,545.0,3382.702
63.417,73.0,1,12.0,False,0,24563.789095466884,0.7884790906449671,-190.0,-471.0,545.0,3383.062
63.817,76.0,1,8.0,False,0,24642.890296469144,0.7910181794961532,-186.0,-550.0,545.0,3383.462
64.217,80.0,2,15.0,False,0,24739.890296469144,0.7941318062861942,-186.0,-647.0,545.0,3383.862
64.537,84.0,2,19.0,False,0,24780.939047972694,0.7954494402282476,-188.0,-688.0,545.0,3384.182
64.696,86.0,2,19.0,False,0,24833.178879519128,0.7971262993933013,-193.0,-740.0,545.0,3384.341
65.056,88.0,2,18.0,False,0,24871.29711662422,0.7983498660349462,-196.0,-778.0,545.0,3384.701
65.416,91.0,2,16.0,False,0,25010.10994023933,0.8028056529051445,-211.0,-916.0,544.0,3385.061
65.656,94.0,2,16.0,False,0,25082.55302134443,0.8051310211327933,-219.0,-988.0,543.0,3385.301
66.016,96.0,2,16.0,False,0,25155.99006921538,0.8074882949434378,-227.0,-1061.0,543.0,3385.661
66.217,97.0,2,15.0,False,0,25210.322380044203,0.8092323211141745,-233.0,-1115.0,543.0,3385.862
66.377,98.0,2,16.0,False,0,25296.792027898235,0.8120079315480273,-242.0,-1201.0,543.0,3386.022
66.577,99.0,2,16.0,False,0,25296.792027898235,0.8120079315480273,-242.0,-1201.0,543.0,3386.222
66.777,99.0,2,16.0,False,0,25368.24131060982,0.8143013995973057,-250.0,-1272.0,543.0,3386.422
66.937,100.0,3,15.0,False,0,25412.524490260792,0.8157228562417331,-255.0,-1316.0,543.0,3386.582
67.297,103.0,3,14.0,False,0,25531.23843215474,0.8195334841781493,-268.0,-1434.0,543.0,3386.942
67.497,104.0,3,14.0,False,0,25605.669608418455,0.8219226687598912,-276.0,-1508.0,542.0,3387.142
67.937,106.0,3,15.0,False,0,25681.095068310988,0.8243437690956906,-284.0,-1583.0,542.0,3387.582
68.337,108.0,3,16.0,False,0,25835.302720520598,0.829293718344651,-310.0,-1735.0,542.0,3387.982
68.577,109.0,3,16.0,False,0,25919.475162566672,0.8319955902058658,-329.0,-1817.0,542.0,3388.222
68.937,111.0,3,12.0,False,0,25999.287442323614,0.8345575041483962,-350.0,-1894.0,542.0,3388.582
69.177,112.0,3,12.0,False,0,26055.60795368493,0.8363653500556478,-366.0,-1948.0,542.0,3388.822
69.377,113.0,3,12.0,False,0,26161.556054187015,0.8397662041182998,-398.0,-2049.0,542.0,3389.022
