Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2026-07-03 15:32:31.215,0 days 00:15:03.408000,,1551.2747222222229,0 days 00:00:00,11233.9406896,246.8218768,5,100.0,False,0,interpolation,0.41022233947373427,7.019891566784612e-05,OnTrack,-1774.2223308478892,1186.5037981995858,1963.0044309410166
2026-07-03 15:32:31.328,0 days 00:15:03.521000,,1551.2747222222229,0 days 00:00:00.113000,11348.0,250.0,6,100.0,False,0,car,8.364722222222225,0.001431405297468772,OnTrack,-1737.2120908060795,1236.6460906891068,1963.2219665925365
2026-07-03 15:32:31.488,0 days 00:15:03.681000,,1551.2747222222229,0 days 00:00:00.273000,11544.4,254.4,6,100.0,False,0,pos,19.827994847418008,0.003393047145950238,OnTrack,-1658.0,1339.0,1964.0
2026-07-03 15:32:31.728,0 days 00:15:03.921000,77,1551.2747222222229,0 days 00:00:00.513000,11839.0,261.0,6,100.0,False,0,pos,37.36472222222223,0.006394003280258257,OnTrack,-1496.0,1543.0,1966.0
2026-07-03 15:32:31.928,0 days 00:15:04.121000,77,1553.2747222222226,0 days 00:00:00.713000,11532.0,267.0,6,100.0,False,0,car,52.198055555555555,0.008932343627777015,OnTrack,-1390.041905307668,1678.8302351643206,1967.5576578495968
2026-07-03 15:32:32.188,0 days 00:15:04.381000,77,1555.2247222222227,0 days 00:00:00.973000,11130.95,272.85,6,100.0,False,0,pos,72.03178597302669,0.01232637226780918,OnTrack,-1295.0,1805.0,1969.0
2026-07-03 15:32:32.328,0 days 00:15:04.521000,77,1556.2747222222229,0 days 00:00:01.113000,10915.0,276.0,7,100.0,False,0,car,82.86472222222223,0.014180148391186587,OnTrack,-1255.3393347574297,1859.1678032917457,1969.3830387516102
2026-07-03 15:32:32.488,0 days 00:15:04.681000,77,1557.296944444445,0 days 00:00:01.273000,11086.0,280.0,7,100.0,False,0,pos,95.30916666666667,0.01630969235314989,OnTrack,-1205.0,1929.0,1970.0
2026-07-03 15:32:32.689,0 days 00:15:04.882000,77,1558.4136111111118,0 days 00:00:01.474000,11237.0,282.0,7,100.0,False,0,car,111.05416666666667,0.019004040809667836,OnTrack,-1113.0237974415913,2056.299887937539,1971.7235735713896
2026-07-03 15:32:32.728,0 days 00:15:04.921000,77,1558.6086114311117,0 days 00:00:01.513000,11260.01003776,282.58500096,7,100.0,False,0,pos,114.12559353543553,0.019529635871158794,OnTrack,-1095.0,2081.0,1972.0
2026-07-03 15:32:32.888,0 days 00:15:05.081000,77,1559.4086114311115,0 days 00:00:01.673000,11354.41003776,284.98500096,7,100.0,False,0,pos,126.8076197382328,0.021699835790182417,OnTrack,-1020.0,2183.0,1973.0
2026-07-03 15:32:32.889,0 days 00:15:05.082000,77,1559.4136111111115,0 days 00:00:01.674000,11355.0,285.0,7,100.0,False,0,car,126.8875,0.021713505225558646,OnTrack,-1019.438212441423,2183.7678513113115,1973.0106066335875
2026-07-03 15:32:33.089,0 days 00:15:05.282000,77,1560.1358333333337,0 days 00:00:01.874000,11483.0,290.0,7,100.0,False,0,car,142.99861111111113,0.02447050410488614,OnTrack,-878.9607761768558,2377.1922351612197,1976.5722195677074
2026-07-03 15:32:33.189,0 days 00:15:05.382000,77,1560.4136111111115,0 days 00:00:01.974000,11528.0,290.8333333333333,7,100.0,False,0,pos,151.09215459696253,0.025855504193731147,OnTrack,-821.0,2457.0,1978.0
2026-07-03 15:32:33.449,0 days 00:15:05.642000,77,1561.1358333333337,0 days 00:00:02.234000,11645.0,293.0,7,100.0,False,0,car,172.29861111111111,0.029484439308187237,OnTrack,-750.5739551364995,2552.9331501819465,1978.8432997331572
2026-07-03 15:32:33.469,0 days 00:15:05.662000,77,1561.146944444445,0 days 00:00:02.254000,11653.5625,293.4375,7,100.0,False,0,pos,173.94941616944234,0.029766931785858042,OnTrack,-744.0,2562.0,1979.0
2026-07-03 15:32:33.749,0 days 00:15:05.942000,77,1561.3025000000005,0 days 00:00:02.534000,11773.4375,299.5625,7,100.0,False,0,pos,197.29447398747746,0.03376183305606097,OnTrack,-610.0,2750.0,1983.0
2026-07-03 15:32:33.769,0 days 00:15:05.962000,77,1561.3136111111116,0 days 00:00:02.554000,11782.0,300.0,7,100.0,False,0,car,198.96527777777777,0.0340477477981086,OnTrack,-600.222612158768,2764.0706452746936,1983.1836092159035
2026-07-03 15:32:33.888,0 days 00:15:06.081000,77,1561.2805555377781,0 days 00:00:02.673000,10948.999552,300.7437504,7,100.0,False,0,pos,208.905121135806,0.0357486942325153,OnTrack,-544.0,2846.0,1984.0
2026-07-03 15:32:33.929,0 days 00:15:06.122000,77,1561.269166666667,0 days 00:00:02.714000,10662.0,301.0,7,100.0,False,0,car,212.34305555555557,0.03633700755721916,OnTrack,-524.7379584360699,2874.2452975302485,1984.3953449887815
2026-07-03 15:32:34.188,0 days 00:15:06.381000,77,1560.6936109688893,0 days 00:00:02.973000,10628.69999177143,304.70000091428574,7,100.0,False,0,pos,234.2784894075334,0.04009068823947562,OnTrack,-403.0,3055.0,1988.0
2026-07-03 15:32:34.209,0 days 00:15:06.402000,77,1560.646944444445,0 days 00:00:02.994000,10626.0,305.0,8,100.0,False,0,car,236.0652777777778,0.0403964507347117,OnTrack,-393.18297284193204,3069.8608227688574,1988.257198134392
2026-07-03 15:32:34.368,0 days 00:15:06.561000,77,1560.072777546667,0 days 00:00:03.153000,10696.887528533332,306.3250005333333,8,100.0,False,0,pos,249.61439364782638,0.04271503056523874,OnTrack,-319.0,3183.0,1990.0
2026-07-03 15:32:34.449,0 days 00:15:06.642000,77,1559.780277777778,0 days 00:00:03.234000,10733.0,307.0,8,100.0,False,0,car,256.53194444444443,0.04389879000072635,OnTrack,-281.0249024498633,3240.4626599245244,1990.9472287341555
2026-07-03 15:32:34.609,0 days 00:15:06.802000,77,1558.9802777777782,0 days 00:00:03.394000,10745.0,308.0,8,100.0,False,0,car,270.22083333333336,0.04624128835888599,OnTrack,-205.2687443301158,3353.417199196879,1992.9830539487102
2026-07-03 15:32:34.688,0 days 00:15:06.881000,77,1558.0805548266671,0 days 00:00:03.473000,10748.103573942857,308.0,8,100.0,False,0,pos,276.977697339525,0.04739755041706217,OnTrack,-167.0,3409.0,1994.0
2026-07-03 15:32:34.848,0 days 00:15:07.041000,77,1556.2583326044448,0 days 00:00:03.633000,10754.38928822857,308.0,8,100.0,False,0,pos,290.66309835747705,0.049739451916557154,OnTrack,-88.0,3521.0,1996.0
2026-07-03 15:32:34.889,0 days 00:15:07.082000,77,1555.7913888888893,0 days 00:00:03.674000,10756.0,308.0,8,100.0,False,0,car,294.1763888888889,0.050340660485665344,OnTrack,-67.84581021468202,3549.387791456378,1996.4594433425866
2026-07-03 15:32:35.028,0 days 00:15:07.221000,77,1552.432220675556,0 days 00:00:03.813000,10749.74499712,308.34750016,8,100.0,False,0,pos,306.11030327451414,0.05238284046693729,OnTrack,1.0,3645.0,1998.0
2026-07-03 15:32:35.228,0 days 00:15:07.421000,77,1547.5988873422225,0 days 00:00:04.013000,10740.74499712,308.84750016,8,100.0,False,0,pos,323.2930748639541,0.055323226247229934,OnTrack,105.0,3781.0,2001.0
2026-07-03 15:32:35.289,0 days 00:15:07.482000,77,1546.1247222222225,0 days 00:00:04.074000,10738.0,309.0,8,100.0,False,0,car,328.5097222222222,0.056215920166439094,OnTrack,135.2100583701415,3819.558408705325,2001.9859333040508
2026-07-03 15:32:35.489,0 days 00:15:07.682000,77,1541.0136111111115,0 days 00:00:04.274000,10732.0,306.0,8,100.0,True,0,car,345.5097222222222,0.05912502932876396,OnTrack,243.28635260749147,3949.739847997378,2005.5860834960572
2026-07-03 15:32:35.508,0 days 00:15:07.701000,77,1540.401386826667,0 days 00:00:04.293000,10722.802241745454,305.7409082181818,8,100.0,True,0,pos,347.11282331405783,0.05939935850961057,OnTrack,257.0,3965.0,2006.0
2026-07-03 15:32:35.688,0 days 00:15:07.881000,77,1534.601386826667,0 days 00:00:04.473000,10635.66587810909,303.28636276363636,8,100.0,True,0,pos,362.18526316942416,0.06197861573795389,OnTrack,405.0,4122.0,2010.0
2026-07-03 15:32:35.929,0 days 00:15:08.122000,77,1526.8358333333338,0 days 00:00:04.714000,10519.0,300.0,8,100.0,True,0,car,382.1763888888889,0.06539957850240584,OnTrack,518.3870201772182,4226.037744922153,2010.747747263938
2026-07-03 15:32:36.028,0 days 00:15:08.221000,77,1523.343331075556,0 days 00:00:04.813000,10480.6374752,299.25749952,8,100.0,True,0,pos,390.37468389487907,0.06680250409754515,OnTrack,566.0,4261.0,2011.0
2026-07-03 15:32:36.248,0 days 00:15:08.441000,77,1515.582219964445,0 days 00:00:05.033000,10395.3874752,297.60749952,8,100.0,True,0,pos,408.53815462413434,0.06991071110449198,OnTrack,715.0,4358.0,2013.0
2026-07-03 15:32:36.329,0 days 00:15:08.522000,77,1512.7247222222227,0 days 00:00:05.114000,10364.0,297.0,8,100.0,False,0,car,415.1763888888888,0.07104667275868352,OnTrack,779.2225174482442,4389.915787404334,2013.4512728197128
2026-07-03 15:32:36.528,0 days 00:15:08.721000,77,1505.483331004445,0 days 00:00:05.313000,10305.79248128,294.5124992,8,100.0,False,0,pos,431.3562014644598,0.07381542811211252,OnTrack,940.0,4452.0,2014.0
2026-07-03 15:32:36.729,0 days 00:15:08.922000,77,1498.1691666666673,0 days 00:00:05.514000,10247.0,292.0,8,100.0,False,0,car,447.6208333333333,0.07659869808808785,OnTrack,1074.956586968652,4489.545458473929,2015.2188086434855
2026-07-03 15:32:36.828,0 days 00:15:09.021000,77,1494.4566642666673,0 days 00:00:05.613000,10237.0999936,291.6906248,8,100.0,False,0,pos,455.64344771439016,0.07797156049995443,OnTrack,1163.0,4502.0,2016.0
2026-07-03 15:32:37.048,0 days 00:15:09.241000,77,1486.2066642666675,0 days 00:00:05.833000,10215.0999936,291.0031248,8,100.0,False,0,pos,473.40741270418573,0.08101140245942694,OnTrack,1425.0,4520.0,2018.0
2026-07-03 15:32:37.049,0 days 00:15:09.242000,77,1486.1691666666675,0 days 00:00:05.834000,10215.0,291.0,8,100.0,False,0,car,473.4874999999999,0.08102510732331157,OnTrack,1426.0499117194897,4520.047931943803,2018.0098307404378
2026-07-03 15:32:37.409,0 days 00:15:09.602000,77,1472.7691666666674,0 days 00:00:06.194000,10032.0,285.0,8,100.0,False,0,car,501.98749999999995,0.08590214327191503,OnTrack,1657.1321698687632,4517.293813923026,2021.822085258046
2026-07-03 15:32:37.548,0 days 00:15:09.741000,77,1467.4408319490083,0 days 00:00:06.333000,9977.968638000022,284.1285264193552,8,100.0,False,0,pos,512.9196611393747,0.08777289916218367,OnTrack,1745.0,4508.0,2023.0
2026-07-03 15:32:37.708,0 days 00:15:09.901000,77,1461.3074998461868,0 days 00:00:06.493000,9915.774293111113,283.1253918243728,8,100.0,False,0,pos,525.4921087952732,0.08992434755445569,OnTrack,1871.0,4493.0,2024.0
2026-07-03 15:32:37.728,0 days 00:15:09.921000,77,1460.5408333333341,0 days 00:00:06.513000,9908.0,283.0,8,100.0,False,0,car,527.0644444444443,0.09019341202758827,OnTrack,1886.0997175976308,4490.9220596820705,2024.110478265974
2026-07-03 15:32:37.868,0 days 00:15:10.061000,77,1455.1352777777786,0 days 00:00:06.653000,9825.75,283.0,8,100.0,False,0,pos,538.0716972599043,0.09207701791096949,OnTrack,1996.0,4475.0,2025.0
2026-07-03 15:32:37.888,0 days 00:15:10.081000,77,1454.3630555555562,0 days 00:00:06.673000,9814.0,283.0,8,100.0,False,0,car,539.6422222222221,0.09234577253200119,OnTrack,2016.0814876966633,4472.425513004149,2025.193551050086
2026-07-03 15:32:38.048,0 days 00:15:10.241000,77,1448.2741666666675,0 days 00:00:06.833000,9861.0,282.0,8,100.0,False,0,car,552.1755555555554,0.09449052752226422,OnTrack,2213.19999306593,4450.194874509102,2027.3059759622126
2026-07-03 15:32:38.108,0 days 00:15:10.301000,77,1446.1241666666674,0 days 00:00:06.893000,9855.0,281.625,8,100.0,False,0,pos,556.85673875591,0.09529159063630378,OnTrack,2276.0,4444.0,2028.0
2026-07-03 15:32:38.368,0 days 00:15:10.561000,77,1436.8075000000008,0 days 00:00:07.153000,9829.0,280.0,8,100.0,False,0,car,577.0644444444442,0.0987496154461908,OnTrack,2411.648771773483,4437.778476884859,2029.49066646624
2026-07-03 15:32:38.468,0 days 00:15:10.661000,77,1433.3352777777784,0 days 00:00:07.253000,10272.92857142857,280.0,8,100.0,False,0,pos,584.8444376780556,0.10008095954023341,OnTrack,2463.0,4439.0,2030.0
