Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2026-09-05 14:48:53.427,0 days 01:02:16.823000,,249.03166666666667,0 days 00:00:00,10984.401757080701,300.8368220018552,8,99.0,False,0,interpolation,0.03873808916497621,6.716294926752647e-06,OnTrack,-1370.7968114089192,-639.8222655951828,1871.475419337245
2026-09-05 14:48:53.616,0 days 01:02:17.012000,,249.03166666666667,0 days 00:00:00.189000,11122.0,304.0,8,99.0,False,0,car,16.01555555555555,0.0027767294888710247,OnTrack,-1358.0447052832114,-492.45407862040327,1872.318274150812
2026-09-05 14:48:53.816,0 days 01:02:17.212000,1,249.03166666666667,0 days 00:00:00.389000,11187.0,307.0,8,99.0,False,0,car,33.07111111111111,0.005733771091075149,OnTrack,-1345.398420894776,-347.8769634737685,1872.9453461767564
2026-09-05 14:48:53.839,0 days 01:02:17.235000,1,249.14027808,0 days 00:00:00.412000,11201.0875392,307.2875008,8,99.0,False,0,pos,35.04573864286626,0.00607612615193716,OnTrack,-1344.0,-332.0,1873.0
2026-09-05 14:48:54.216,0 days 01:02:17.612000,1,250.92055555555555,0 days 00:00:00.789000,11432.0,312.0,8,99.0,False,0,car,67.73777777777778,0.011744174868845096,OnTrack,-1321.2059296104062,-76.29492226762055,1873.981464395437
2026-09-05 14:48:54.219,0 days 01:02:17.615000,1,250.93222247111112,0 days 00:00:00.792000,11433.1625248,312.0375008,8,99.0,False,0,pos,67.99894375936711,0.011789455051605757,OnTrack,-1321.0,-74.0,1874.0
2026-09-05 14:48:54.359,0 days 01:02:17.755000,1,251.47666691555554,0 days 00:00:00.932000,11487.4125248,313.7875008,8,99.0,False,0,pos,80.20472352096809,0.013905656920540977,OnTrack,-1311.0,38.0,1875.0
2026-09-05 14:48:54.376,0 days 01:02:17.772000,1,251.54277777777776,0 days 00:00:00.949000,11494.0,314.0,8,99.0,False,0,car,81.69333333333333,0.014163747671690943,OnTrack,-1309.8089441749917,51.62024841718503,1875.0989134348465
2026-09-05 14:48:54.536,0 days 01:02:17.932000,1,252.0316666666666,0 days 00:00:01.109000,11525.0,317.0,8,99.0,False,0,car,95.78222222222222,0.016606437412143602,OnTrack,-1298.6647325350984,182.3160778098056,1875.700117362326
2026-09-05 14:48:54.599,0 days 01:02:17.995000,1,252.2066668444444,0 days 00:00:01.172000,11556.18503168,317.63000064,8,99.0,False,0,pos,101.3527066647978,0.01757223147188394,OnTrack,-1293.0,248.0,1876.0
